T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
53.0,0.3409090909090909,0.5909090909090909,0.5909090909090909,0.022727272727272728,0.1590909090909091,0.3181818181818182,0.022727272727272728,0.0,0.2727272727272727,0.09090909090909091,0.3181818181818182,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.4318181818181818,0.11363636363636363,0.0
54.0,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.020833333333333332,0.16666666666666666,0.3125,0.020833333333333332,0.0,0.2708333333333333,0.125,0.3125,0.2708333333333333,0.625,0.3541666666666667,0.4166666666666667,0.125,0.0
55.0,0.3469387755102041,0.5918367346938775,0.5918367346938775,0.02040816326530612,0.1836734693877551,0.32653061224489793,0.02040816326530612,0.0,0.2857142857142857,0.12244897959183673,0.32653061224489793,0.2653061224489796,0.6326530612244898,0.3673469387755102,0.42857142857142855,0.14285714285714285,0.0
56.0,0.36538461538461536,0.5961538461538461,0.5961538461538461,0.019230769230769232,0.19230769230769232,0.3269230769230769,0.019230769230769232,0.0,0.28846153846153844,0.11538461538461539,0.34615384615384615,0.3076923076923077,0.6538461538461539,0.38461538461538464,0.4423076923076923,0.15384615384615385,0.038461538461538464
57.0,0.41379310344827586,0.6206896551724138,0.6206896551724138,0.017241379310344827,0.2413793103448276,0.3275862068965517,0.017241379310344827,0.0,0.27586206896551724,0.1206896551724138,0.3620689655172414,0.3793103448275862,0.6896551724137931,0.41379310344827586,0.43103448275862066,0.1896551724137931,0.06896551724137931
58.0,0.453125,0.65625,0.65625,0.03125,0.296875,0.359375,0.03125,0.0,0.296875,0.171875,0.40625,0.40625,0.6875,0.4375,0.4375,0.234375,0.125
59.0,0.4788732394366197,0.6901408450704225,0.6901408450704225,0.04225352112676056,0.323943661971831,0.4084507042253521,0.04225352112676056,0.0,0.29577464788732394,0.16901408450704225,0.4084507042253521,0.43661971830985913,0.704225352112676,0.4647887323943662,0.4507042253521127,0.2535211267605634,0.15492957746478872
60.0,0.5,0.7222222222222222,0.7222222222222222,0.05555555555555555,0.3333333333333333,0.4166666666666667,0.05555555555555555,0.0,0.2916666666666667,0.18055555555555555,0.4166666666666667,0.4444444444444444,0.6944444444444444,0.4722222222222222,0.4583333333333333,0.2638888888888889,0.16666666666666666
61.0,0.5342465753424658,0.7534246575342466,0.7534246575342466,0.0547945205479452,0.3561643835616438,0.4383561643835616,0.0821917808219178,0.0,0.3150684931506849,0.1780821917808219,0.4383561643835616,0.4794520547945205,0.7123287671232876,0.5068493150684932,0.4794520547945205,0.2876712328767123,0.1643835616438356
62.0,0.5466666666666666,0.7733333333333333,0.7733333333333333,0.06666666666666667,0.36,0.4533333333333333,0.09333333333333334,0.0,0.3333333333333333,0.17333333333333334,0.4533333333333333,0.52,0.7333333333333333,0.5333333333333333,0.52,0.30666666666666664,0.18666666666666668
63.0,0.6071428571428571,0.8095238095238095,0.8095238095238095,0.08333333333333333,0.4166666666666667,0.5,0.13095238095238096,0.0,0.35714285714285715,0.2261904761904762,0.4880952380952381,0.5595238095238095,0.7619047619047619,0.5476190476190477,0.5357142857142857,0.35714285714285715,0.2261904761904762
64.0,0.6470588235294118,0.8470588235294118,0.8470588235294118,0.08235294117647059,0.43529411764705883,0.5176470588235295,0.17647058823529413,0.0,0.38823529411764707,0.24705882352941178,0.5294117647058824,0.611764705882353,0.7764705882352941,0.5882352941176471,0.5647058823529412,0.4,0.25882352941176473
65.0,0.6629213483146067,0.8539325842696629,0.8539325842696629,0.11235955056179775,0.4606741573033708,0.5393258426966292,0.20224719101123595,0.0,0.43820224719101125,0.2696629213483146,0.5617977528089888,0.6404494382022472,0.797752808988764,0.5955056179775281,0.5842696629213483,0.42696629213483145,0.2808988764044944
66.0,0.6847826086956522,0.8695652173913043,0.8695652173913043,0.15217391304347827,0.4891304347826087,0.5869565217391305,0.22826086956521738,0.0,0.4782608695652174,0.30434782608695654,0.5869565217391305,0.6847826086956522,0.8043478260869565,0.6195652173913043,0.6195652173913043,0.4673913043478261,0.32608695652173914
67.0,0.6666666666666666,0.8709677419354839,0.8709677419354839,0.15053763440860216,0.5161290322580645,0.5806451612903226,0.23655913978494625,0.0,0.4838709677419355,0.3333333333333333,0.6021505376344086,0.7096774193548387,0.8172043010752689,0.6236559139784946,0.6344086021505376,0.4946236559139785,0.34408602150537637
68.0,0.6847826086956522,0.8804347826086957,0.8804347826086957,0.15217391304347827,0.5217391304347826,0.5869565217391305,0.25,0.0,0.5,0.34782608695652173,0.6195652173913043,0.717391304347826,0.8152173913043478,0.6304347826086957,0.6521739130434783,0.5108695652173914,0.358695652173913
69.0,0.7244897959183674,0.8877551020408163,0.8877551020408163,0.1836734693877551,0.5510204081632653,0.6224489795918368,0.2755102040816326,0.0,0.5408163265306123,0.35714285714285715,0.6428571428571429,0.7448979591836735,0.826530612244898,0.6530612244897959,0.6836734693877551,0.5510204081632653,0.3673469387755102
70.0,0.73,0.89,0.89,0.19,0.56,0.63,0.28,0.0,0.55,0.37,0.66,0.76,0.82,0.65,0.66,0.57,0.38
71.0,0.7475728155339806,0.8932038834951457,0.8932038834951457,0.22330097087378642,0.6019417475728155,0.6699029126213593,0.33980582524271846,0.009708737864077669,0.6213592233009708,0.4077669902912621,0.7087378640776699,0.7864077669902912,0.8155339805825242,0.6601941747572816,0.6796116504854369,0.6019417475728155,0.4174757281553398
72.0,0.7669902912621359,0.883495145631068,0.8932038834951457,0.24271844660194175,0.6116504854368932,0.6796116504854369,0.3592233009708738,0.009708737864077669,0.6310679611650486,0.4077669902912621,0.7378640776699029,0.8058252427184466,0.8155339805825242,0.6796116504854369,0.6796116504854369,0.6310679611650486,0.4368932038834951
73.0,0.8,0.8952380952380953,0.9047619047619048,0.29523809523809524,0.6285714285714286,0.7047619047619048,0.42857142857142855,0.0761904761904762,0.6857142857142857,0.45714285714285713,0.7714285714285715,0.8285714285714286,0.8285714285714286,0.7333333333333333,0.7047619047619048,0.6857142857142857,0.4857142857142857
74.0,0.8130841121495327,0.9065420560747663,0.9158878504672897,0.3177570093457944,0.6448598130841121,0.7289719626168224,0.4672897196261682,0.12149532710280374,0.7102803738317757,0.45794392523364486,0.794392523364486,0.8411214953271028,0.8504672897196262,0.7663551401869159,0.7289719626168224,0.7102803738317757,0.5233644859813084
75.0,0.8319327731092437,0.9159663865546218,0.9243697478991597,0.36134453781512604,0.6134453781512605,0.7226890756302521,0.5294117647058824,0.2184873949579832,0.7394957983193278,0.4369747899159664,0.8151260504201681,0.865546218487395,0.865546218487395,0.7815126050420168,0.7563025210084033,0.7394957983193278,0.5798319327731093
76.0,0.8403361344537815,0.9159663865546218,0.9243697478991597,0.37815126050420167,0.6134453781512605,0.7394957983193278,0.5546218487394958,0.24369747899159663,0.7563025210084033,0.44537815126050423,0.8235294117647058,0.865546218487395,0.865546218487395,0.7899159663865546,0.7563025210084033,0.7563025210084033,0.5882352941176471
77.0,0.8362068965517241,0.9137931034482759,0.9224137931034483,0.39655172413793105,0.603448275862069,0.7586206896551724,0.5775862068965517,0.27586206896551724,0.7844827586206896,0.46551724137931033,0.8275862068965517,0.8448275862068966,0.8448275862068966,0.7931034482758621,0.7758620689655172,0.7586206896551724,0.603448275862069
78.0,0.8260869565217391,0.9043478260869565,0.9130434782608695,0.4260869565217391,0.5826086956521739,0.7304347826086957,0.6173913043478261,0.3130434782608696,0.8,0.4608695652173913,0.8347826086956521,0.8608695652173913,0.8434782608695652,0.808695652173913,0.782608695652174,0.7739130434782608,0.6086956521739131
79.0,0.8288288288288288,0.8918918918918919,0.8918918918918919,0.45045045045045046,0.5855855855855856,0.7297297297297297,0.6486486486486487,0.35135135135135137,0.8378378378378378,0.4864864864864865,0.8558558558558559,0.8738738738738738,0.8468468468468469,0.8108108108108109,0.8018018018018018,0.8018018018018018,0.6306306306306306
80.0,0.8487394957983193,0.8907563025210085,0.8907563025210085,0.47058823529411764,0.6134453781512605,0.7394957983193278,0.680672268907563,0.4117647058823529,0.865546218487395,0.4957983193277311,0.8823529411764706,0.8907563025210085,0.865546218487395,0.8319327731092437,0.7983193277310925,0.8319327731092437,0.6638655462184874
81.0,0.8548387096774194,0.8951612903225806,0.8951612903225806,0.5161290322580645,0.6370967741935484,0.7580645161290323,0.7016129032258065,0.4596774193548387,0.8790322580645161,0.5403225806451613,0.8951612903225806,0.8951612903225806,0.8709677419354839,0.8387096774193549,0.8145161290322581,0.8467741935483871,0.6935483870967742
82.0,0.8538461538461538,0.8692307692307693,0.8692307692307693,0.5538461538461539,0.6538461538461539,0.7615384615384615,0.7153846153846154,0.5,0.8846153846153846,0.5846153846153846,0.9,0.8846153846153846,0.8692307692307693,0.8384615384615385,0.8076923076923077,0.8538461538461538,0.7
83.0,0.8549618320610687,0.8549618320610687,0.8625954198473282,0.6030534351145038,0.6641221374045801,0.7709923664122137,0.7557251908396947,0.5725190839694656,0.9236641221374046,0.5954198473282443,0.916030534351145,0.8931297709923665,0.8625954198473282,0.8549618320610687,0.816793893129771,0.8778625954198473,0.7175572519083969
84.0,0.8609271523178808,0.8675496688741722,0.8675496688741722,0.6490066225165563,0.7019867549668874,0.7814569536423841,0.7814569536423841,0.6423841059602649,0.9271523178807947,0.6423841059602649,0.9205298013245033,0.9006622516556292,0.8741721854304636,0.8410596026490066,0.8278145695364238,0.8807947019867549,0.7615894039735099
85.0,0.8662420382165605,0.8726114649681529,0.8726114649681529,0.6687898089171974,0.7197452229299363,0.7961783439490446,0.802547770700637,0.6815286624203821,0.9299363057324841,0.6242038216560509,0.9235668789808917,0.8980891719745223,0.8726114649681529,0.8598726114649682,0.8343949044585988,0.89171974522293,0.7834394904458599
86.0,0.8616352201257862,0.8616352201257862,0.8553459119496856,0.6666666666666666,0.7232704402515723,0.7735849056603774,0.8113207547169812,0.710691823899371,0.9182389937106918,0.6226415094339622,0.9182389937106918,0.8930817610062893,0.8553459119496856,0.8553459119496856,0.8301886792452831,0.8867924528301887,0.779874213836478
87.0,0.8757396449704142,0.8698224852071006,0.863905325443787,0.7041420118343196,0.7396449704142012,0.7928994082840237,0.8402366863905325,0.7514792899408284,0.9349112426035503,0.6272189349112426,0.9230769230769231,0.9053254437869822,0.863905325443787,0.863905325443787,0.8402366863905325,0.8816568047337278,0.8047337278106509
88.0,0.8852459016393442,0.8797814207650273,0.8743169398907104,0.7158469945355191,0.7540983606557377,0.8032786885245902,0.8524590163934426,0.7759562841530054,0.9398907103825137,0.6284153005464481,0.9289617486338798,0.912568306010929,0.8688524590163934,0.8688524590163934,0.8469945355191257,0.8852459016393442,0.819672131147541
89.0,0.8829787234042553,0.8723404255319149,0.8670212765957447,0.7340425531914894,0.75,0.8031914893617021,0.8723404255319149,0.8191489361702128,0.9414893617021277,0.6382978723404256,0.925531914893617,0.9042553191489362,0.8670212765957447,0.8723404255319149,0.8404255319148937,0.8882978723404256,0.8404255319148937
90.0,0.8826530612244898,0.8826530612244898,0.8775510204081632,0.7551020408163265,0.7653061224489796,0.8112244897959183,0.8928571428571429,0.8469387755102041,0.9489795918367347,0.6428571428571429,0.9285714285714286,0.9081632653061225,0.8775510204081632,0.8622448979591837,0.8520408163265306,0.8928571428571429,0.8520408163265306
91.0,0.9014778325123153,0.896551724137931,0.8916256157635468,0.7931034482758621,0.7832512315270936,0.8177339901477833,0.9113300492610837,0.896551724137931,0.9507389162561576,0.6502463054187192,0.9310344827586207,0.9113300492610837,0.8866995073891626,0.8817733990147784,0.8620689655172413,0.9211822660098522,0.8817733990147784
92.0,0.9116279069767442,0.9116279069767442,0.9023255813953488,0.8046511627906977,0.8046511627906977,0.827906976744186,0.9209302325581395,0.9162790697674419,0.958139534883721,0.6651162790697674,0.9348837209302325,0.9162790697674419,0.8976744186046511,0.8883720930232558,0.8744186046511628,0.9255813953488372,0.8930232558139535
93.0,0.9116279069767442,0.9069767441860465,0.8976744186046511,0.813953488372093,0.8093023255813954,0.8372093023255814,0.9209302325581395,0.9302325581395349,0.958139534883721,0.6651162790697674,0.9348837209302325,0.9209302325581395,0.8976744186046511,0.8883720930232558,0.8883720930232558,0.9255813953488372,0.9069767441860465
94.0,0.9230769230769231,0.9140271493212669,0.9049773755656109,0.832579185520362,0.8235294117647058,0.8461538461538461,0.9276018099547512,0.9366515837104072,0.9638009049773756,0.6787330316742082,0.9411764705882353,0.9321266968325792,0.8959276018099548,0.8914027149321267,0.8959276018099548,0.9321266968325792,0.9140271493212669
95.0,0.905829596412556,0.905829596412556,0.8968609865470852,0.8385650224215246,0.8430493273542601,0.8565022421524664,0.9237668161434978,0.9327354260089686,0.9596412556053812,0.7085201793721974,0.9372197309417041,0.9327354260089686,0.8923766816143498,0.8923766816143498,0.8923766816143498,0.9282511210762332,0.9103139013452914
96.0,0.9029535864978903,0.9113924050632911,0.9029535864978903,0.8481012658227848,0.8523206751054853,0.8565400843881856,0.9240506329113924,0.9324894514767933,0.9578059071729957,0.7172995780590717,0.9367088607594937,0.9324894514767933,0.8945147679324894,0.8945147679324894,0.8987341772151899,0.9282700421940928,0.9071729957805907
97.0,0.9057377049180327,0.9098360655737705,0.9016393442622951,0.8565573770491803,0.860655737704918,0.8565573770491803,0.930327868852459,0.9221311475409836,0.9590163934426229,0.7090163934426229,0.9385245901639344,0.9426229508196722,0.9016393442622951,0.8975409836065574,0.9016393442622951,0.9344262295081968,0.9098360655737705
98.0,0.9130434782608695,0.9090909090909091,0.9011857707509882,0.8537549407114624,0.8774703557312253,0.8814229249011858,0.932806324110672,0.9209486166007905,0.9604743083003953,0.7193675889328063,0.9407114624505929,0.9446640316205533,0.9090909090909091,0.8972332015810277,0.9130434782608695,0.9367588932806324,0.9169960474308301
99.0,0.908745247148289,0.908745247148289,0.9049429657794676,0.8555133079847909,0.8821292775665399,0.8745247148288974,0.9391634980988594,0.9239543726235742,0.9619771863117871,0.714828897338403,0.9467680608365019,0.9467680608365019,0.908745247148289,0.9011406844106464,0.9125475285171103,0.935361216730038,0.9201520912547528
100.0,0.9067164179104478,0.9067164179104478,0.9029850746268657,0.8694029850746269,0.8805970149253731,0.8805970149253731,0.9402985074626866,0.9291044776119403,0.9552238805970149,0.7276119402985075,0.9440298507462687,0.9477611940298507,0.9104477611940298,0.9029850746268657,0.9216417910447762,0.9365671641791045,0.9216417910447762
101.0,0.9049429657794676,0.8973384030418251,0.8935361216730038,0.8669201520912547,0.8783269961977186,0.8745247148288974,0.9391634980988594,0.9277566539923955,0.9543726235741445,0.7224334600760456,0.9429657794676806,0.9429657794676806,0.9049429657794676,0.9011406844106464,0.9201520912547528,0.935361216730038,0.9201520912547528
102.0,0.9053030303030303,0.9090909090909091,0.9015151515151515,0.8674242424242424,0.8863636363636364,0.8825757575757576,0.946969696969697,0.9318181818181818,0.9545454545454546,0.7121212121212122,0.946969696969697,0.946969696969697,0.9015151515151515,0.9053030303030303,0.9242424242424242,0.9393939393939394,0.928030303030303
103.0,0.9063670411985019,0.9063670411985019,0.898876404494382,0.8726591760299626,0.8801498127340824,0.8764044943820225,0.951310861423221,0.9325842696629213,0.947565543071161,0.7191011235955056,0.9438202247191011,0.9438202247191011,0.898876404494382,0.9101123595505618,0.9250936329588015,0.9325842696629213,0.9363295880149812
104.0,0.9003831417624522,0.89272030651341,0.8697318007662835,0.89272030651341,0.8888888888888888,0.8697318007662835,0.9578544061302682,0.9386973180076629,0.9425287356321839,0.7164750957854407,0.9425287356321839,0.946360153256705,0.89272030651341,0.9272030651340997,0.9310344827586207,0.9386973180076629,0.9310344827586207
105.0,0.9045801526717557,0.8854961832061069,0.8625954198473282,0.8969465648854962,0.8893129770992366,0.8740458015267175,0.9618320610687023,0.9427480916030534,0.9389312977099237,0.7366412213740458,0.9427480916030534,0.9465648854961832,0.8893129770992366,0.9236641221374046,0.9274809160305344,0.9389312977099237,0.9351145038167938
106.0,0.9090909090909091,0.8893280632411067,0.8695652173913043,0.9090909090909091,0.8972332015810277,0.8853754940711462,0.9723320158102767,0.9525691699604744,0.9446640316205533,0.7430830039525692,0.9486166007905138,0.9525691699604744,0.9011857707509882,0.9288537549407114,0.9288537549407114,0.9446640316205533,0.9446640316205533
107.0,0.9123505976095617,0.8884462151394422,0.8565737051792829,0.9123505976095617,0.896414342629482,0.8844621513944223,0.9721115537848606,0.9482071713147411,0.9442231075697212,0.7450199203187251,0.9402390438247012,0.952191235059761,0.9043824701195219,0.9322709163346613,0.9322709163346613,0.952191235059761,0.9442231075697212
108.0,0.9038461538461539,0.8846153846153846,0.85,0.9192307692307692,0.8961538461538462,0.8846153846153846,0.9692307692307692,0.9423076923076923,0.9384615384615385,0.7576923076923077,0.9423076923076923,0.9538461538461539,0.9038461538461539,0.9346153846153846,0.9384615384615385,0.9538461538461539,0.9423076923076923
109.0,0.9073359073359073,0.888030888030888,0.8532818532818532,0.9266409266409267,0.9073359073359073,0.8918918918918919,0.972972972972973,0.9459459459459459,0.9420849420849421,0.7644787644787645,0.9459459459459459,0.9652509652509652,0.915057915057915,0.9420849420849421,0.9459459459459459,0.9575289575289575,0.9498069498069498
110.0,0.9109311740890689,0.8825910931174089,0.8461538461538461,0.9271255060728745,0.9068825910931174,0.8947368421052632,0.97165991902834,0.9433198380566802,0.9392712550607287,0.7692307692307693,0.9473684210526315,0.9676113360323887,0.9149797570850202,0.9554655870445344,0.951417004048583,0.9595141700404858,0.951417004048583
111.0,0.9109311740890689,0.8704453441295547,0.8299595141700404,0.9271255060728745,0.8744939271255061,0.8947368421052632,0.9676113360323887,0.9392712550607287,0.9311740890688259,0.7813765182186235,0.9352226720647774,0.9554655870445344,0.8947368421052632,0.9392712550607287,0.9433198380566802,0.9554655870445344,0.9473684210526315
112.0,0.9047619047619048,0.8611111111111112,0.8214285714285714,0.9285714285714286,0.8611111111111112,0.8928571428571429,0.9642857142857143,0.9365079365079365,0.9246031746031746,0.7777777777777778,0.9325396825396826,0.9523809523809523,0.8888888888888888,0.9325396825396826,0.9404761904761905,0.9523809523809523,0.9444444444444444
113.0,0.9049586776859504,0.8636363636363636,0.8223140495867769,0.9297520661157025,0.8636363636363636,0.8925619834710744,0.9669421487603306,0.9338842975206612,0.9256198347107438,0.7768595041322314,0.9338842975206612,0.9545454545454546,0.8925619834710744,0.9338842975206612,0.9421487603305785,0.9545454545454546,0.9462809917355371
