T (BPM),alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
81.0,0.17037037037037037,0.4,0.4666666666666667,0.2814814814814815,0.3333333333333333,0.1037037037037037,0.08888888888888889,0.562962962962963,0.5481481481481482,0.5777777777777777,0.5703703703703704,0.362962962962963,0.7333333333333333,0.37777777777777777,0.4444444444444444,0.8592592592592593,0.8296296296296296,0.9259259259259259,0.6148148148148148,0.674074074074074,0.562962962962963,0.5555555555555556,0.23703703703703705,0.13333333333333333,0.2740740740740741,0.42962962962962964,0.6074074074074074
82.0,0.17293233082706766,0.41353383458646614,0.48872180451127817,0.3082706766917293,0.3383458646616541,0.10526315789473684,0.09022556390977443,0.5789473684210527,0.5714285714285714,0.6090225563909775,0.6015037593984962,0.38345864661654133,0.7593984962406015,0.39097744360902253,0.46616541353383456,0.8721804511278195,0.8421052631578947,0.9398496240601504,0.631578947368421,0.6616541353383458,0.5939849624060151,0.5639097744360902,0.23308270676691728,0.15037593984962405,0.2706766917293233,0.45864661654135336,0.6390977443609023
83.0,0.16923076923076924,0.4153846153846154,0.5076923076923077,0.3384615384615385,0.33076923076923076,0.12307692307692308,0.09230769230769231,0.6,0.5692307692307692,0.6461538461538462,0.6461538461538462,0.4153846153846154,0.7846153846153846,0.4,0.47692307692307695,0.8846153846153846,0.8615384615384616,0.9461538461538461,0.6307692307692307,0.6615384615384615,0.6230769230769231,0.5769230769230769,0.24615384615384617,0.16153846153846155,0.2846153846153846,0.5,0.6692307692307692
84.0,0.17424242424242425,0.42424242424242425,0.5227272727272727,0.3787878787878788,0.3409090909090909,0.11363636363636363,0.09090909090909091,0.5984848484848485,0.5606060606060606,0.6818181818181818,0.6818181818181818,0.44696969696969696,0.803030303030303,0.4166666666666667,0.48484848484848486,0.8939393939393939,0.8787878787878788,0.946969696969697,0.6439393939393939,0.6666666666666666,0.6515151515151515,0.5681818181818182,0.24242424242424243,0.17424242424242425,0.30303030303030304,0.5227272727272727,0.6893939393939394
85.0,0.17692307692307693,0.4153846153846154,0.5461538461538461,0.4076923076923077,0.36153846153846153,0.11538461538461539,0.09230769230769231,0.6153846153846154,0.5846153846153846,0.7076923076923077,0.7,0.47692307692307695,0.8153846153846154,0.4307692307692308,0.5,0.9,0.8769230769230769,0.9461538461538461,0.6692307692307692,0.6846153846153846,0.6846153846153846,0.5615384615384615,0.24615384615384617,0.18461538461538463,0.3,0.5538461538461539,0.7076923076923077
86.0,0.1935483870967742,0.4274193548387097,0.5806451612903226,0.47580645161290325,0.3548387096774194,0.11290322580645161,0.10483870967741936,0.6370967741935484,0.6129032258064516,0.7661290322580645,0.7661290322580645,0.5483870967741935,0.8467741935483871,0.4596774193548387,0.5403225806451613,0.9193548387096774,0.8951612903225806,0.9435483870967742,0.7016129032258065,0.6854838709677419,0.717741935483871,0.5967741935483871,0.23387096774193547,0.20967741935483872,0.3064516129032258,0.6129032258064516,0.7419354838709677
87.0,0.20967741935483872,0.4274193548387097,0.6129032258064516,0.5080645161290323,0.3548387096774194,0.12903225806451613,0.11290322580645161,0.6290322580645161,0.6209677419354839,0.8145161290322581,0.8145161290322581,0.5887096774193549,0.8709677419354839,0.4838709677419355,0.5806451612903226,0.9274193548387096,0.8951612903225806,0.9516129032258065,0.7096774193548387,0.6854838709677419,0.7580645161290323,0.6048387096774194,0.23387096774193547,0.20967741935483872,0.3064516129032258,0.6370967741935484,0.7741935483870968
88.0,0.216,0.408,0.64,0.544,0.36,0.128,0.112,0.648,0.624,0.856,0.856,0.64,0.896,0.48,0.6,0.928,0.904,0.96,0.736,0.696,0.792,0.632,0.24,0.224,0.304,0.664,0.808
89.0,0.248,0.424,0.664,0.592,0.392,0.128,0.104,0.656,0.64,0.872,0.872,0.688,0.912,0.496,0.616,0.92,0.896,0.96,0.76,0.696,0.8,0.664,0.24,0.224,0.32,0.672,0.84
90.0,0.25,0.40625,0.6875,0.6015625,0.375,0.1328125,0.109375,0.6796875,0.65625,0.8828125,0.8828125,0.7265625,0.921875,0.4921875,0.6015625,0.9296875,0.8984375,0.9609375,0.765625,0.7109375,0.8046875,0.6875,0.2265625,0.203125,0.3046875,0.671875,0.84375
91.0,0.2440944881889764,0.4251968503937008,0.7007874015748031,0.6220472440944882,0.3779527559055118,0.13385826771653545,0.12598425196850394,0.6771653543307087,0.6692913385826772,0.905511811023622,0.905511811023622,0.7637795275590551,0.9133858267716536,0.5118110236220472,0.6062992125984252,0.937007874015748,0.905511811023622,0.968503937007874,0.7952755905511811,0.7244094488188977,0.8110236220472441,0.7322834645669292,0.2204724409448819,0.2047244094488189,0.31496062992125984,0.6692913385826772,0.8582677165354331
92.0,0.2595419847328244,0.44274809160305345,0.7099236641221374,0.6641221374045801,0.37404580152671757,0.1297709923664122,0.1297709923664122,0.6641221374045801,0.6946564885496184,0.9083969465648855,0.9007633587786259,0.7862595419847328,0.9083969465648855,0.5419847328244275,0.6259541984732825,0.9312977099236641,0.916030534351145,0.9618320610687023,0.816793893129771,0.732824427480916,0.8396946564885496,0.7480916030534351,0.20610687022900764,0.22900763358778625,0.31297709923664124,0.648854961832061,0.8625954198473282
93.0,0.2692307692307692,0.45384615384615384,0.7307692307692307,0.6923076923076923,0.3769230769230769,0.13076923076923078,0.12307692307692308,0.676923076923077,0.7076923076923077,0.9307692307692308,0.9230769230769231,0.8,0.9153846153846154,0.5461538461538461,0.6307692307692307,0.9307692307692308,0.9153846153846154,0.9615384615384616,0.8307692307692308,0.7461538461538462,0.8384615384615385,0.7615384615384615,0.2076923076923077,0.23076923076923078,0.3153846153846154,0.6461538461538462,0.8615384615384616
94.0,0.2748091603053435,0.48091603053435117,0.7557251908396947,0.7175572519083969,0.3893129770992366,0.13740458015267176,0.1297709923664122,0.7099236641221374,0.7404580152671756,0.9465648854961832,0.9312977099236641,0.7786259541984732,0.9083969465648855,0.5648854961832062,0.6412213740458015,0.9465648854961832,0.9236641221374046,0.9694656488549618,0.8473282442748091,0.7709923664122137,0.8473282442748091,0.7938931297709924,0.20610687022900764,0.25190839694656486,0.32061068702290074,0.6717557251908397,0.8625954198473282
95.0,0.2868217054263566,0.4883720930232558,0.7674418604651163,0.7364341085271318,0.3875968992248062,0.15503875968992248,0.13178294573643412,0.7209302325581395,0.7596899224806202,0.9457364341085271,0.9302325581395349,0.7674418604651163,0.8992248062015504,0.5658914728682171,0.6356589147286822,0.9457364341085271,0.9302325581395349,0.9689922480620154,0.8449612403100775,0.7674418604651163,0.8449612403100775,0.7984496124031008,0.1937984496124031,0.2558139534883721,0.3178294573643411,0.6821705426356589,0.8527131782945736
96.0,0.29365079365079366,0.5,0.7857142857142857,0.7777777777777778,0.3968253968253968,0.15079365079365079,0.1111111111111111,0.7380952380952381,0.7857142857142857,0.9444444444444444,0.9365079365079365,0.7619047619047619,0.9047619047619048,0.5952380952380952,0.6507936507936508,0.9523809523809523,0.9365079365079365,0.9682539682539683,0.873015873015873,0.7857142857142857,0.873015873015873,0.8095238095238095,0.1984126984126984,0.2619047619047619,0.30952380952380953,0.7063492063492064,0.8492063492063492
97.0,0.30597014925373134,0.48507462686567165,0.7835820895522388,0.7611940298507462,0.3880597014925373,0.15671641791044777,0.09701492537313433,0.753731343283582,0.7985074626865671,0.9477611940298507,0.9328358208955224,0.753731343283582,0.8955223880597015,0.5746268656716418,0.6417910447761194,0.9552238805970149,0.9253731343283582,0.9626865671641791,0.8731343283582089,0.7910447761194029,0.8656716417910447,0.7985074626865671,0.20149253731343283,0.2537313432835821,0.29850746268656714,0.6865671641791045,0.8283582089552238
98.0,0.2878787878787879,0.4621212121212121,0.7954545454545454,0.7803030303030303,0.3712121212121212,0.16666666666666666,0.09090909090909091,0.7575757575757576,0.803030303030303,0.946969696969697,0.9318181818181818,0.7727272727272727,0.8939393939393939,0.553030303030303,0.6590909090909091,0.9545454545454546,0.9242424242424242,0.9621212121212122,0.8787878787878788,0.8181818181818182,0.8863636363636364,0.8106060606060606,0.20454545454545456,0.2727272727272727,0.3106060606060606,0.6742424242424242,0.8181818181818182
99.0,0.2857142857142857,0.47619047619047616,0.8015873015873016,0.7777777777777778,0.36507936507936506,0.1746031746031746,0.0873015873015873,0.7698412698412699,0.8174603174603174,0.9523809523809523,0.9365079365079365,0.7698412698412699,0.9047619047619048,0.5396825396825397,0.6587301587301587,0.9682539682539683,0.9126984126984127,0.9603174603174603,0.8888888888888888,0.8253968253968254,0.9126984126984127,0.8253968253968254,0.1984126984126984,0.2777777777777778,0.30952380952380953,0.6825396825396826,0.8253968253968254
100.0,0.28688524590163933,0.45081967213114754,0.819672131147541,0.7786885245901639,0.3524590163934426,0.18032786885245902,0.08196721311475409,0.7950819672131147,0.8360655737704918,0.9508196721311475,0.9426229508196722,0.7868852459016393,0.9016393442622951,0.5327868852459017,0.6475409836065574,0.9672131147540983,0.9098360655737705,0.9590163934426229,0.9016393442622951,0.8360655737704918,0.9180327868852459,0.8278688524590164,0.19672131147540983,0.28688524590163933,0.30327868852459017,0.680327868852459,0.8360655737704918
101.0,0.29508196721311475,0.4672131147540984,0.8360655737704918,0.8032786885245902,0.3524590163934426,0.19672131147540983,0.09016393442622951,0.7704918032786885,0.8442622950819673,0.9508196721311475,0.9508196721311475,0.7950819672131147,0.9016393442622951,0.5491803278688525,0.6475409836065574,0.9672131147540983,0.9098360655737705,0.9590163934426229,0.9016393442622951,0.8278688524590164,0.9180327868852459,0.8278688524590164,0.18032786885245902,0.29508196721311475,0.319672131147541,0.6721311475409836,0.8442622950819673
102.0,0.30833333333333335,0.475,0.8416666666666667,0.8083333333333333,0.36666666666666664,0.2,0.09166666666666666,0.775,0.85,0.9583333333333334,0.9583333333333334,0.7916666666666666,0.9083333333333333,0.55,0.65,0.9666666666666667,0.9083333333333333,0.9583333333333334,0.9,0.8416666666666667,0.9083333333333333,0.8333333333333334,0.175,0.2916666666666667,0.31666666666666665,0.6666666666666666,0.85
103.0,0.30833333333333335,0.48333333333333334,0.825,0.8,0.35,0.20833333333333334,0.09166666666666666,0.775,0.85,0.9583333333333334,0.9583333333333334,0.8,0.9083333333333333,0.5333333333333333,0.6416666666666667,0.9666666666666667,0.9,0.95,0.9166666666666666,0.85,0.9166666666666666,0.8416666666666667,0.15833333333333333,0.275,0.3,0.65,0.85
104.0,0.3157894736842105,0.5087719298245614,0.8245614035087719,0.7982456140350878,0.35964912280701755,0.20175438596491227,0.09649122807017543,0.7719298245614035,0.8596491228070176,0.9649122807017544,0.956140350877193,0.7982456140350878,0.9035087719298246,0.543859649122807,0.6578947368421053,0.9649122807017544,0.8947368421052632,0.9473684210526315,0.9122807017543859,0.8596491228070176,0.9122807017543859,0.8596491228070176,0.16666666666666666,0.2807017543859649,0.2982456140350877,0.631578947368421,0.8421052631578947
105.0,0.3157894736842105,0.49122807017543857,0.8245614035087719,0.7982456140350878,0.34210526315789475,0.21052631578947367,0.11403508771929824,0.7631578947368421,0.868421052631579,0.9649122807017544,0.956140350877193,0.8070175438596491,0.9035087719298246,0.543859649122807,0.6491228070175439,0.9649122807017544,0.8947368421052632,0.9473684210526315,0.9122807017543859,0.8596491228070176,0.9210526315789473,0.8596491228070176,0.16666666666666666,0.2807017543859649,0.2894736842105263,0.6403508771929824,0.8421052631578947
106.0,0.2972972972972973,0.4864864864864865,0.8198198198198198,0.8018018018018018,0.32432432432432434,0.21621621621621623,0.11711711711711711,0.7747747747747747,0.8648648648648649,0.972972972972973,0.963963963963964,0.8108108108108109,0.8918918918918919,0.5495495495495496,0.6486486486486487,0.963963963963964,0.9009009009009009,0.954954954954955,0.918918918918919,0.8648648648648649,0.918918918918919,0.8648648648648649,0.16216216216216217,0.27927927927927926,0.2882882882882883,0.6306306306306306,0.8378378378378378
107.0,0.29245283018867924,0.5188679245283019,0.8301886792452831,0.8207547169811321,0.33962264150943394,0.2169811320754717,0.11320754716981132,0.7735849056603774,0.8679245283018868,0.9716981132075472,0.9622641509433962,0.8113207547169812,0.8867924528301887,0.5188679245283019,0.6226415094339622,0.9528301886792453,0.8962264150943396,0.9528301886792453,0.9339622641509434,0.8867924528301887,0.9150943396226415,0.8773584905660378,0.16981132075471697,0.3018867924528302,0.29245283018867924,0.6132075471698113,0.8301886792452831
108.0,0.2803738317757009,0.4953271028037383,0.8317757009345794,0.8130841121495327,0.32710280373831774,0.2336448598130841,0.11214953271028037,0.794392523364486,0.8691588785046729,0.9719626168224299,0.9626168224299065,0.822429906542056,0.8878504672897196,0.5046728971962616,0.6261682242990654,0.9532710280373832,0.897196261682243,0.9532710280373832,0.9345794392523364,0.897196261682243,0.9158878504672897,0.8878504672897196,0.17757009345794392,0.308411214953271,0.308411214953271,0.5981308411214953,0.8317757009345794
109.0,0.29411764705882354,0.5098039215686274,0.8431372549019608,0.8235294117647058,0.3235294117647059,0.24509803921568626,0.12745098039215685,0.7843137254901961,0.9019607843137255,0.9803921568627451,0.9607843137254902,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.6274509803921569,0.9607843137254902,0.9019607843137255,0.9509803921568627,0.9313725490196079,0.9019607843137255,0.9117647058823529,0.9019607843137255,0.17647058823529413,0.30392156862745096,0.3137254901960784,0.5784313725490197,0.8333333333333334
110.0,0.2912621359223301,0.49514563106796117,0.8349514563106796,0.8155339805825242,0.3106796116504854,0.24271844660194175,0.14563106796116504,0.7961165048543689,0.8932038834951457,0.9805825242718447,0.9611650485436893,0.8155339805825242,0.8737864077669902,0.5242718446601942,0.6310679611650486,0.9611650485436893,0.9029126213592233,0.9514563106796117,0.9320388349514563,0.912621359223301,0.912621359223301,0.9029126213592233,0.18446601941747573,0.3106796116504854,0.3106796116504854,0.5825242718446602,0.8155339805825242
111.0,0.30434782608695654,0.5108695652173914,0.8478260869565217,0.8478260869565217,0.31521739130434784,0.2717391304347826,0.14130434782608695,0.8043478260869565,0.9130434782608695,0.9891304347826086,0.967391304347826,0.8260869565217391,0.8804347826086957,0.5434782608695652,0.6739130434782609,0.967391304347826,0.9130434782608695,0.9565217391304348,0.9565217391304348,0.9130434782608695,0.9239130434782609,0.9021739130434783,0.20652173913043478,0.34782608695652173,0.33695652173913043,0.5869565217391305,0.8369565217391305
112.0,0.34146341463414637,0.5121951219512195,0.8658536585365854,0.8658536585365854,0.3048780487804878,0.2682926829268293,0.12195121951219512,0.8414634146341463,0.9146341463414634,1.0,0.9878048780487805,0.8536585365853658,0.9146341463414634,0.5,0.6341463414634146,0.975609756097561,0.926829268292683,0.9634146341463414,0.9634146341463414,0.926829268292683,0.9390243902439024,0.9146341463414634,0.23170731707317074,0.32926829268292684,0.32926829268292684,0.6341463414634146,0.8536585365853658
113.0,0.3253012048192771,0.5060240963855421,0.8554216867469879,0.8554216867469879,0.30120481927710846,0.30120481927710846,0.12048192771084337,0.8192771084337349,0.9036144578313253,1.0,0.9879518072289156,0.8433734939759037,0.891566265060241,0.4939759036144578,0.6385542168674698,0.9759036144578314,0.9036144578313253,0.9518072289156626,0.9518072289156626,0.9156626506024096,0.927710843373494,0.9036144578313253,0.24096385542168675,0.3253012048192771,0.3373493975903614,0.6144578313253012,0.8554216867469879
114.0,0.3125,0.475,0.85,0.85,0.3,0.3,0.1375,0.8125,0.8875,1.0,0.9875,0.8375,0.875,0.4625,0.625,0.975,0.8875,0.95,0.95,0.9125,0.925,0.9,0.2375,0.325,0.35,0.625,0.85
115.0,0.32,0.48,0.8533333333333334,0.84,0.29333333333333333,0.32,0.16,0.8133333333333334,0.88,1.0,0.9866666666666667,0.8666666666666667,0.88,0.4666666666666667,0.6133333333333333,0.9733333333333334,0.8933333333333333,0.96,0.9466666666666667,0.92,0.9333333333333333,0.9066666666666666,0.28,0.3466666666666667,0.38666666666666666,0.6266666666666667,0.8666666666666667
116.0,0.3235294117647059,0.4411764705882353,0.8676470588235294,0.8382352941176471,0.3088235294117647,0.3382352941176471,0.20588235294117646,0.8088235294117647,0.8676470588235294,1.0,0.9852941176470589,0.8676470588235294,0.8823529411764706,0.45588235294117646,0.5882352941176471,0.9705882352941176,0.8676470588235294,0.9558823529411765,0.9411764705882353,0.9264705882352942,0.9264705882352942,0.8970588235294118,0.27941176470588236,0.3382352941176471,0.4117647058823529,0.6029411764705882,0.8529411764705882
117.0,0.3125,0.4375,0.875,0.84375,0.328125,0.375,0.25,0.796875,0.859375,1.0,0.984375,0.859375,0.875,0.453125,0.5625,0.96875,0.859375,0.953125,0.953125,0.921875,0.9375,0.90625,0.265625,0.34375,0.40625,0.59375,0.859375
118.0,0.3220338983050847,0.4576271186440678,0.8813559322033898,0.8983050847457628,0.3559322033898305,0.4067796610169492,0.3389830508474576,0.7627118644067796,0.864406779661017,1.0,1.0,0.8983050847457628,0.8983050847457628,0.4915254237288136,0.5423728813559322,0.9661016949152542,0.864406779661017,0.9661016949152542,0.9491525423728814,0.9322033898305084,0.9491525423728814,0.9322033898305084,0.2711864406779661,0.3559322033898305,0.4067796610169492,0.6271186440677966,0.9152542372881356
119.0,0.3333333333333333,0.47368421052631576,0.8771929824561403,0.8947368421052632,0.3684210526315789,0.40350877192982454,0.3508771929824561,0.7543859649122807,0.8596491228070176,1.0,1.0,0.8947368421052632,0.8947368421052632,0.5087719298245614,0.5263157894736842,0.9649122807017544,0.8596491228070176,0.9649122807017544,0.9473684210526315,0.9298245614035088,0.9473684210526315,0.9298245614035088,0.2631578947368421,0.3508771929824561,0.40350877192982454,0.631578947368421,0.9122807017543859
120.0,0.3508771929824561,0.47368421052631576,0.8771929824561403,0.9122807017543859,0.3684210526315789,0.42105263157894735,0.3684210526315789,0.7543859649122807,0.8596491228070176,1.0,1.0,0.9122807017543859,0.8947368421052632,0.5263157894736842,0.543859649122807,0.9649122807017544,0.8771929824561403,0.9649122807017544,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9298245614035088,0.2631578947368421,0.3508771929824561,0.40350877192982454,0.6491228070175439,0.9122807017543859
121.0,0.3584905660377358,0.5094339622641509,0.8679245283018868,0.9056603773584906,0.37735849056603776,0.4339622641509434,0.39622641509433965,0.7547169811320755,0.8679245283018868,1.0,1.0,0.9245283018867925,0.8867924528301887,0.5471698113207547,0.5849056603773585,0.9622641509433962,0.8679245283018868,0.9622641509433962,0.9433962264150944,0.9433962264150944,0.9433962264150944,0.9245283018867925,0.2830188679245283,0.3584905660377358,0.41509433962264153,0.660377358490566,0.9056603773584906
122.0,0.38461538461538464,0.5,0.8846153846153846,0.8846153846153846,0.38461538461538464,0.40384615384615385,0.46153846153846156,0.7692307692307693,0.8269230769230769,0.9807692307692307,0.9807692307692307,0.9038461538461539,0.8653846153846154,0.5,0.5769230769230769,0.9615384615384616,0.8461538461538461,0.9615384615384616,0.9615384615384616,0.9423076923076923,0.9615384615384616,0.9423076923076923,0.3076923076923077,0.36538461538461536,0.40384615384615385,0.6346153846153846,0.8846153846153846
123.0,0.3584905660377358,0.49056603773584906,0.9056603773584906,0.8867924528301887,0.37735849056603776,0.4339622641509434,0.5094339622641509,0.7547169811320755,0.8113207547169812,0.9811320754716981,0.9811320754716981,0.8867924528301887,0.8490566037735849,0.4716981132075472,0.5471698113207547,0.9622641509433962,0.8301886792452831,0.9622641509433962,0.9811320754716981,0.9433962264150944,0.9811320754716981,0.9433962264150944,0.3018867924528302,0.33962264150943394,0.39622641509433965,0.6415094339622641,0.8679245283018868
124.0,0.3888888888888889,0.48148148148148145,0.9259259259259259,0.8888888888888888,0.4074074074074074,0.46296296296296297,0.5555555555555556,0.7407407407407407,0.7962962962962963,0.9814814814814815,0.9814814814814815,0.8703703703703703,0.8333333333333334,0.48148148148148145,0.5370370370370371,0.9629629629629629,0.8518518518518519,0.9814814814814815,0.9814814814814815,0.9444444444444444,0.9814814814814815,0.9444444444444444,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.6851851851851852,0.8703703703703703
125.0,0.40350877192982454,0.47368421052631576,0.9473684210526315,0.8771929824561403,0.40350877192982454,0.49122807017543857,0.5789473684210527,0.7192982456140351,0.7719298245614035,0.9824561403508771,0.9824561403508771,0.8596491228070176,0.8245614035087719,0.47368421052631576,0.5263157894736842,0.9473684210526315,0.8421052631578947,0.9649122807017544,0.9824561403508771,0.9298245614035088,0.9824561403508771,0.9298245614035088,0.3684210526315789,0.40350877192982454,0.47368421052631576,0.7017543859649122,0.8596491228070176
126.0,0.39285714285714285,0.5,0.9464285714285714,0.875,0.4107142857142857,0.5,0.5714285714285714,0.7142857142857143,0.75,0.9821428571428571,0.9821428571428571,0.8571428571428571,0.8214285714285714,0.4642857142857143,0.5357142857142857,0.9285714285714286,0.8214285714285714,0.9642857142857143,0.9642857142857143,0.9107142857142857,0.9821428571428571,0.9107142857142857,0.35714285714285715,0.39285714285714285,0.4642857142857143,0.6964285714285714,0.8392857142857143
127.0,0.4339622641509434,0.4716981132075472,0.9433962264150944,0.8867924528301887,0.41509433962264153,0.5660377358490566,0.6226415094339622,0.7169811320754716,0.7735849056603774,0.9811320754716981,0.9811320754716981,0.8490566037735849,0.8301886792452831,0.4339622641509434,0.5471698113207547,0.9245283018867925,0.8301886792452831,0.9622641509433962,0.9622641509433962,0.9056603773584906,0.9811320754716981,0.9056603773584906,0.37735849056603776,0.41509433962264153,0.49056603773584906,0.7169811320754716,0.8490566037735849
128.0,0.44680851063829785,0.5106382978723404,0.9361702127659575,0.8723404255319149,0.46808510638297873,0.574468085106383,0.7021276595744681,0.7021276595744681,0.7659574468085106,0.9787234042553191,0.9787234042553191,0.8297872340425532,0.8085106382978723,0.46808510638297873,0.5531914893617021,0.9361702127659575,0.8085106382978723,0.9574468085106383,0.9574468085106383,0.8936170212765957,0.9787234042553191,0.9148936170212766,0.3829787234042553,0.3829787234042553,0.48936170212765956,0.7021276595744681,0.8297872340425532
129.0,0.45454545454545453,0.5227272727272727,0.9318181818181818,0.8863636363636364,0.4772727272727273,0.5909090909090909,0.75,0.7045454545454546,0.75,0.9772727272727273,0.9772727272727273,0.8409090909090909,0.7954545454545454,0.4772727272727273,0.5454545454545454,0.9318181818181818,0.7954545454545454,0.9545454545454546,0.9545454545454546,0.8863636363636364,0.9772727272727273,0.9090909090909091,0.38636363636363635,0.38636363636363635,0.5,0.7272727272727273,0.8181818181818182
130.0,0.45454545454545453,0.5454545454545454,0.9318181818181818,0.8863636363636364,0.4772727272727273,0.6136363636363636,0.7727272727272727,0.7045454545454546,0.75,0.9772727272727273,0.9772727272727273,0.8409090909090909,0.7954545454545454,0.45454545454545453,0.5227272727272727,0.9090909090909091,0.7954545454545454,0.9545454545454546,0.9545454545454546,0.8863636363636364,0.9772727272727273,0.9090909090909091,0.38636363636363635,0.4090909090909091,0.5,0.7272727272727273,0.8181818181818182
131.0,0.42105263157894735,0.5789473684210527,0.9473684210526315,0.8947368421052632,0.5263157894736842,0.6842105263157895,0.8421052631578947,0.7105263157894737,0.7368421052631579,0.9736842105263158,0.9736842105263158,0.8421052631578947,0.7894736842105263,0.47368421052631576,0.47368421052631576,0.8947368421052632,0.7631578947368421,0.9473684210526315,0.9473684210526315,0.868421052631579,0.9736842105263158,0.8947368421052632,0.3684210526315789,0.39473684210526316,0.5,0.7105263157894737,0.8421052631578947
132.0,0.41025641025641024,0.5641025641025641,0.9487179487179487,0.8717948717948718,0.5384615384615384,0.6923076923076923,0.8461538461538461,0.6923076923076923,0.7435897435897436,0.9743589743589743,0.9743589743589743,0.8461538461538461,0.7692307692307693,0.46153846153846156,0.46153846153846156,0.8717948717948718,0.7435897435897436,0.9487179487179487,0.9487179487179487,0.8717948717948718,0.9743589743589743,0.8974358974358975,0.358974358974359,0.41025641025641024,0.48717948717948717,0.717948717948718,0.8461538461538461
133.0,0.4166666666666667,0.5833333333333334,0.9444444444444444,0.8611111111111112,0.5833333333333334,0.6944444444444444,0.9166666666666666,0.6944444444444444,0.7222222222222222,0.9722222222222222,0.9722222222222222,0.8611111111111112,0.75,0.4722222222222222,0.4444444444444444,0.8611111111111112,0.75,0.9722222222222222,0.9722222222222222,0.8611111111111112,1.0,0.9166666666666666,0.3888888888888889,0.4444444444444444,0.5277777777777778,0.7222222222222222,0.8333333333333334
134.0,0.4117647058823529,0.5882352941176471,0.9705882352941176,0.8529411764705882,0.5882352941176471,0.6764705882352942,0.9705882352941176,0.7058823529411765,0.7058823529411765,0.9705882352941176,0.9705882352941176,0.8529411764705882,0.7647058823529411,0.47058823529411764,0.4411764705882353,0.8529411764705882,0.7352941176470589,0.9705882352941176,0.9705882352941176,0.8529411764705882,1.0,0.9117647058823529,0.38235294117647056,0.4411764705882353,0.5,0.7058823529411765,0.8235294117647058
135.0,0.4375,0.59375,0.96875,0.84375,0.59375,0.71875,0.96875,0.6875,0.71875,0.96875,0.96875,0.84375,0.75,0.46875,0.46875,0.84375,0.71875,0.96875,0.96875,0.84375,1.0,0.90625,0.375,0.4375,0.5,0.71875,0.8125
136.0,0.43333333333333335,0.6,0.9666666666666667,0.8333333333333334,0.5666666666666667,0.7333333333333333,0.9666666666666667,0.7,0.7333333333333333,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.7333333333333333,0.4666666666666667,0.5,0.8333333333333334,0.7333333333333333,0.9666666666666667,0.9666666666666667,0.8333333333333334,1.0,0.9,0.36666666666666664,0.43333333333333335,0.4666666666666667,0.7333333333333333,0.8333333333333334
137.0,0.4666666666666667,0.5666666666666667,0.9666666666666667,0.8333333333333334,0.6,0.7333333333333333,0.9666666666666667,0.7,0.7,0.9666666666666667,0.9666666666666667,0.8666666666666667,0.7,0.43333333333333335,0.4666666666666667,0.8333333333333334,0.7333333333333333,0.9666666666666667,0.9666666666666667,0.8333333333333334,1.0,0.9,0.4,0.4666666666666667,0.5,0.7333333333333333,0.8
138.0,0.46153846153846156,0.5,0.9615384615384616,0.8076923076923077,0.5,0.6923076923076923,0.9615384615384616,0.6923076923076923,0.6538461538461539,0.9615384615384616,0.9615384615384616,0.8461538461538461,0.6923076923076923,0.4230769230769231,0.46153846153846156,0.8076923076923077,0.7307692307692307,0.9615384615384616,0.9615384615384616,0.8076923076923077,1.0,0.8846153846153846,0.38461538461538464,0.46153846153846156,0.5,0.6923076923076923,0.7307692307692307
139.0,0.46153846153846156,0.5,0.9615384615384616,0.8076923076923077,0.5384615384615384,0.7307692307692307,0.9615384615384616,0.6923076923076923,0.6538461538461539,0.9615384615384616,0.9615384615384616,0.8461538461538461,0.6538461538461539,0.4230769230769231,0.5,0.8076923076923077,0.6923076923076923,0.9615384615384616,0.9615384615384616,0.8076923076923077,1.0,0.8846153846153846,0.4230769230769231,0.5,0.5384615384615384,0.6923076923076923,0.7307692307692307
140.0,0.5,0.4642857142857143,0.9285714285714286,0.7857142857142857,0.5357142857142857,0.75,0.9642857142857143,0.6785714285714286,0.6785714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.39285714285714285,0.5357142857142857,0.7857142857142857,0.6785714285714286,0.9642857142857143,0.9642857142857143,0.8214285714285714,1.0,0.8928571428571429,0.39285714285714285,0.4642857142857143,0.5357142857142857,0.6785714285714286,0.75
