T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
53.0,0.8698224852071006,0.7988165680473372,0.7869822485207101,0.8579881656804734,0.8520710059171598,0.8520710059171598
54.0,0.8823529411764706,0.8074866310160428,0.786096256684492,0.8502673796791443,0.8502673796791443,0.8502673796791443
55.0,0.9068825910931174,0.8461538461538461,0.8137651821862348,0.8866396761133604,0.8866396761133604,0.8866396761133604
56.0,0.9144981412639405,0.8550185873605948,0.8215613382899628,0.895910780669145,0.895910780669145,0.895910780669145
57.0,0.8717339667458432,0.8052256532066508,0.7577197149643705,0.8456057007125891,0.8527315914489311,0.8527315914489311
58.0,0.8846153846153846,0.8162393162393162,0.7777777777777778,0.8547008547008547,0.8611111111111112,0.8611111111111112
59.0,0.8909090909090909,0.8222222222222222,0.7878787878787878,0.8646464646464647,0.8707070707070707,0.8707070707070707
60.0,0.8972602739726028,0.8164383561643835,0.8205479452054795,0.8657534246575342,0.8698630136986302,0.8698630136986302
61.0,0.8919949174078781,0.818297331639136,0.820838627700127,0.8627700127064803,0.8640406607369758,0.8627700127064803
62.0,0.8965922444183314,0.8284371327849589,0.8260869565217391,0.8672150411280846,0.8660399529964747,0.8648648648648649
63.0,0.8782696177062375,0.8058350100603622,0.8078470824949698,0.8541247484909457,0.8541247484909457,0.8531187122736419
64.0,0.846830985915493,0.7790492957746479,0.789612676056338,0.8301056338028169,0.8257042253521126,0.8248239436619719
65.0,0.8673237300985596,0.800606520090978,0.8157695223654283,0.8506444275966641,0.8468536770280516,0.846095526914329
66.0,0.8652014652014652,0.7963369963369963,0.8197802197802198,0.8490842490842491,0.8468864468864469,0.8461538461538461
67.0,0.8321289605336298,0.7593107281823235,0.7865480822679266,0.8249027237354085,0.8132295719844358,0.8126737076153419
68.0,0.8538945331398161,0.7793904208998549,0.810836961780358,0.8471214320270924,0.8364779874213837,0.8355104015481374
69.0,0.8605395518975766,0.7892089620484682,0.8207590306355739,0.8555098308184728,0.8449931412894376,0.8440786465477823
70.0,0.8348002708192281,0.7677725118483413,0.8070412999322952,0.8351387948544347,0.8185511171293162,0.8171970209884902
71.0,0.8417497587648761,0.7751688645866838,0.8160180122225796,0.8404631714377614,0.8263107108394983,0.8240591830170473
72.0,0.8470806302131604,0.781587890021625,0.8214396045721347,0.8458449181340748,0.8322520852641334,0.8297806611059623
73.0,0.8535577206967818,0.7877177443165043,0.8287570121051078,0.852671981104222,0.8396811337466785,0.8373191614998524
74.0,0.852167376597344,0.7885241794036583,0.8298672012027061,0.8541718867451766,0.8408920070157855,0.8376346780255575
75.0,0.8605577689243028,0.7956409655495664,0.8401687368174361,0.8626669791422545,0.8507147879071948,0.8476681509257089
76.0,0.86468200270636,0.7995038340099233,0.8464140730717186,0.8664862426702752,0.8552097428958051,0.8518267929634641
77.0,0.864983305509182,0.8005008347245409,0.8478714524207012,0.8660267111853088,0.8539232053422371,0.8501669449081803
78.0,0.8723317747509657,0.8103273022972148,0.8595242935556008,0.8749745883309615,0.8629802805448262,0.859117706850986
79.0,0.8734253149370126,0.8110377924415118,0.8612277544491101,0.8774245150969806,0.8654269146170765,0.861627674465107
80.0,0.8860225931546114,0.8280222559433486,0.8742201989546451,0.8900691283088855,0.8796155791603439,0.876074860900354
81.0,0.8878378378378379,0.8305743243243243,0.8760135135135135,0.893918918918919,0.883277027027027,0.8795608108108108
82.0,0.8935623695617274,0.8341627869641998,0.8797559800931128,0.8986996307593514,0.8889067266013806,0.8853748595280141
83.0,0.8966806919121084,0.8376188249961041,0.8831229546517064,0.9019791179678978,0.8929406264609631,0.8895122331307465
84.0,0.9012496190185919,0.8409021639743981,0.8870771106370009,0.9065833587320938,0.8972874123742761,0.8937823834196891
85.0,0.9119487485101311,0.8511620977353993,0.8970500595947557,0.9149284862932062,0.9071811680572109,0.9037544696066746
86.0,0.8947226709746904,0.8414108777598277,0.8844911147011308,0.9018578352180937,0.8943187937533656,0.8909531502423264
87.0,0.8960917700413499,0.8431372549019608,0.8839535814325731,0.9028944911297853,0.894891289849273,0.8915566226490597
88.0,0.9090784421283599,0.857377948436643,0.8978332419089413,0.9145639056500274,0.9086670323642347,0.9052386176631926
89.0,0.9077609028842134,0.8566253309182109,0.8961961822488504,0.9129162602758812,0.9070642329664205,0.9037202173610144
90.0,0.9130212983037878,0.8639204183139906,0.8956765718658335,0.9177400841729372,0.9120010202780258,0.9089401862007397
91.0,0.9305728088336784,0.8829537612146308,0.9098688750862663,0.9342995169082126,0.9316770186335404,0.9286404416839199
92.0,0.9314689187318289,0.8849508514467672,0.9094559047487194,0.9353454243389173,0.9322995985047764,0.9296691125571093
93.0,0.9313752783964365,0.8846046770601337,0.9092427616926503,0.9355512249443207,0.9323496659242761,0.9298440979955457
94.0,0.930488644184446,0.8863041982105988,0.9077770130763937,0.9353062629043358,0.9318651066758431,0.9293874741913283
95.0,0.939344746162928,0.8963990554899646,0.9160271546635183,0.943034238488784,0.9408205430932703,0.9389020070838253
96.0,0.9371479395197154,0.8971242217610436,0.9116513489475244,0.9417432552623777,0.9395197153868959,0.937444411503113
97.0,0.9356768885564697,0.8978309648466717,0.9086013462976814,0.9412116679132386,0.9386686611817502,0.936873597606582
98.0,0.9405069054484747,0.9042343299438458,0.9104568219760206,0.9465776293823038,0.9452117164971923,0.9438458036120807
99.0,0.9406528189910979,0.9041074496329845,0.9095736373574886,0.946119006715602,0.9444010620021864,0.9429954708730283
100.0,0.9416406133690636,0.9079946404644931,0.9112699121631681,0.9474467768348965,0.9461068929581659,0.9447670090814352
101.0,0.9400858369098712,0.9069527896995708,0.9062660944206009,0.9460944206008584,0.944892703862661,0.9436909871244635
102.0,0.9399966003739588,0.909060003399626,0.9054903960564338,0.9471358150603434,0.9459459459459459,0.9449260581336053
103.0,0.93781006378455,0.910347271438696,0.9043231750531537,0.9470233876683204,0.9454287739192062,0.9443656980864635
104.0,0.9356861340021497,0.9093514869222501,0.9016481547832318,0.9460766750268721,0.9444643496954497,0.943389466141168
105.0,0.9370552818828681,0.9151614668856048,0.9049443532202153,0.9480021893814997,0.9467250501733261,0.9458128078817734
106.0,0.9353716587330648,0.9152325155620652,0.8987550347857928,0.9474551446356646,0.9461735627975101,0.9452581471988283
107.0,0.9651237890204521,0.941227125941873,0.916254036598493,0.9730893433799784,0.972443487621098,0.9717976318622175
108.0,0.9656472559698366,0.9434436531210725,0.9168412232928362,0.9738165060745706,0.9736070381231672,0.9729786342689568
109.0,0.9616291532690247,0.9434083601286174,0.912540192926045,0.9717041800643087,0.9706323687031082,0.9697749196141479
110.0,0.9473083197389885,0.9300163132137031,0.9019575856443719,0.9597063621533443,0.9561174551386623,0.9559543230016313
111.0,0.9318647540983607,0.912568306010929,0.8825136612021858,0.9480874316939891,0.9410860655737705,0.9412568306010929
112.0,0.9316342345445152,0.9125193731703117,0.8825555364215601,0.9479938005855003,0.9407611503358017,0.9409333562941278
113.0,0.9296482412060302,0.9108877721943048,0.8814070351758794,0.9465661641541039,0.9398659966499162,0.9398659966499162
114.0,0.9306061609804571,0.9132162967870155,0.8829082477641603,0.9470023186485591,0.9400463729711825,0.9400463729711825
115.0,0.93190942669022,0.914083828488839,0.8838927252288421,0.9478079331941545,0.9409025212783042,0.9409025212783042
116.0,0.931930495775546,0.9128008927148095,0.8834688346883469,0.9480312450183326,0.9410170572293958,0.9410170572293958
117.0,0.9324106855487608,0.9139040875442549,0.884454457676215,0.949147087222401,0.9404570325072417,0.9404570325072417
118.0,0.9355677992041629,0.9158249158249159,0.8859810223446587,0.9499540863177227,0.9416896235078053,0.9416896235078053
119.0,0.9350486350800126,0.9152808283652337,0.8867273297772199,0.9496391590837778,0.9413241292751804,0.9413241292751804
120.0,0.937609841827768,0.917252489748096,0.8888400702987698,0.9522554188635032,0.9437609841827768,0.9439074399531342
121.0,0.9362130360736957,0.9151571450688961,0.8851215358414616,0.9507663725034835,0.941322186096919,0.9414770088248955
122.0,0.9364457831325301,0.9156626506024096,0.884487951807229,0.9512048192771084,0.9420180722891566,0.9420180722891566
123.0,0.9362416107382551,0.9159548505186089,0.8833129957291032,0.950274557657108,0.9406650396583283,0.9406650396583283
124.0,0.9373776908023483,0.9169050127954238,0.8837874454312811,0.9506247177480054,0.9414421195243113,0.941592653921421
125.0,0.9373972807410728,0.9164799043777081,0.883759151352159,0.9502465262214254,0.9408337068579112,0.9408337068579112
126.0,0.937368894216362,0.9159424632903805,0.8825292178603537,0.9495055439017082,0.9400659274797722,0.9400659274797722
127.0,0.936317489616982,0.9153976311336718,0.8829410859867712,0.9490847561913551,0.9386248269497001,0.9386248269497001
128.0,0.9332834704562454,0.9117427075542259,0.8806282722513089,0.9458489154824233,0.9346297681376216,0.9344801795063575
129.0,0.9322788697788698,0.9101658476658476,0.8800675675675675,0.9453316953316954,0.9332002457002457,0.9328931203931204
130.0,0.939484126984127,0.9046201814058957,0.8895975056689343,0.9498299319727891,0.9392006802721088,0.9389172335600907
131.0,0.9485693589279247,0.9092720028975009,0.8924302788844621,0.95708076783774,0.9465773270554148,0.9456718580224557
132.0,0.9638601289314319,0.925766751318617,0.9148271146708341,0.9685485446376245,0.9617112717327603,0.9603438171517874
133.0,0.9502598366740905,0.9116555308092057,0.8942093541202673,0.9506310319227914,0.9430215293244246,0.9415367483296214
134.0,0.9477681052046675,0.9072050379699944,0.8870161140952029,0.9449898129283201,0.9357288386738285,0.93406186330802
135.0,0.94624461509646,0.9048510957108072,0.8829368795654617,0.9436224011987263,0.9350065555347443,0.933320846600487
136.0,0.9432597105864433,0.8975628332063975,0.872048743335872,0.94002284843869,0.9316450875856817,0.9299314546839299
137.0,0.9423190111830488,0.8962134588973906,0.8699234844025897,0.9387875220718069,0.9301549931332156,0.9283892485775946
138.0,0.9428055388320289,0.8926349588601245,0.8693558097531607,0.9381898454746137,0.9307645996387718,0.9291591410796709
139.0,0.9404890716295174,0.8874702445358148,0.867993940705475,0.9363774074875568,0.9281540792036356,0.9262064488206015
140.0,0.9424050632911393,0.8873417721518987,0.8689873417721519,0.9379746835443038,0.9297468354430379,0.9278481012658227
141.0,0.9335893381522475,0.8728258414276033,0.8509148407499435,0.9256833069798961,0.9161960695730743,0.913937203523831
142.0,0.9338335607094134,0.8713051386994088,0.849931787175989,0.9254206457480673,0.9163256025466121,0.9140518417462483
143.0,0.9326788218793829,0.8667601683029453,0.8468910705937354,0.9242636746143057,0.9139784946236559,0.9118747078073867
144.0,0.9324487334137516,0.8646562123039807,0.84583835946924,0.9232810615199035,0.9133896260554886,0.9112183353437877
145.0,0.9300965937976614,0.8599389933909507,0.8413828164717845,0.9199288256227758,0.909506863243518,0.9072191154041688
146.0,0.9298151620680418,0.8558799892847576,0.8381998392713635,0.9180283953924457,0.9073131529600857,0.9051701044736137
147.0,0.9278119753777281,0.8517067711247901,0.8343592613318411,0.9157806379406828,0.9043088975937326,0.902070509233352
148.0,0.9270863001993734,0.8493306750213614,0.8333808031899743,0.9156935346055255,0.90487040729137,0.9025918541726003
149.0,0.9302752293577982,0.8492354740061162,0.8327217125382264,0.9186544342507645,0.9085626911314985,0.9064220183486239
150.0,0.9275952311718523,0.8386158767083455,0.8278569351555685,0.9142192497819134,0.9037510904332655,0.9017156150043617
151.0,0.9123376623376623,0.8362193362193362,0.7940115440115441,0.8979076479076479,0.8849206349206349,0.8827561327561327
152.0,0.9145644130507904,0.832828792465523,0.7934746047763203,0.9017827110662631,0.8859737638748738,0.8829465186680121
153.0,0.9113968033356498,0.828353022932592,0.7870048644892287,0.8981931897150799,0.881862404447533,0.878735232800556
154.0,0.9325129019452164,0.8412068281063915,0.8126240571655419,0.9253672092100039,0.9094878920206431,0.9063120285827709
155.0,0.9421708185053381,0.8434163701067615,0.8193950177935944,0.9399466192170819,0.9234875444839857,0.9199288256227758
156.0,0.9422548120989918,0.8377635197066912,0.8198900091659028,0.9385884509624198,0.9207149404216315,0.916590284142988
157.0,0.94832179009057,0.825253063399041,0.8311134789557805,0.9424613745338306,0.9227490676611614,0.9179541822056473
158.0,0.9487315010570825,0.8266384778012685,0.830338266384778,0.9418604651162791,0.9223044397463002,0.9175475687103594
159.0,0.9483976099945681,0.8267246061922868,0.8272677892449756,0.9407930472569256,0.9206952743074416,0.915263443780554
160.0,0.9484593837535014,0.8089635854341737,0.819047619047619,0.938375350140056,0.9187675070028011,0.9137254901960784
161.0,0.940987812700449,0.7896087235407312,0.8024374599101989,0.9294419499679282,0.9069916613213599,0.9012187299550994
162.0,0.9574314574314574,0.797979797979798,0.8282828282828283,0.9466089466089466,0.9278499278499278,0.9213564213564214
163.0,0.9560029828486204,0.7956748695003728,0.8262490678598061,0.9448173005219985,0.9254287844891872,0.918717375093214
164.0,0.9608595548733692,0.7889485801995395,0.8311588641596316,0.943207981580967,0.9247889485801996,0.9178818112049117
165.0,0.9602543720190779,0.7821939586645469,0.8275039745627981,0.9395866454689984,0.9205087440381559,0.9133545310015898
166.0,0.9594491201224178,0.7850038255547054,0.827850038255547,0.9342004590665647,0.9158377964804897,0.9081866870696251
167.0,0.9576023391812866,0.7821637426900585,0.8150584795321637,0.9320175438596491,0.9057017543859649,0.9027777777777778
168.0,0.9572586588061901,0.782608695652174,0.8142962417096536,0.9314664701547531,0.9049373618275608,0.9019896831245394
169.0,0.957983193277311,0.7792207792207793,0.813598166539343,0.93048128342246,0.9029793735676088,0.8999236058059588
170.0,0.9617784711388455,0.7792511700468019,0.8151326053042122,0.9305772230889235,0.9040561622464899,0.9009360374414976
171.0,0.9762131303520457,0.7925784966698383,0.8182683158896289,0.9438629876308278,0.9153187440532826,0.9143672692673644
172.0,0.9758687258687259,0.7924710424710425,0.8185328185328186,0.944015444015444,0.915057915057915,0.9140926640926641
173.0,0.9851752021563343,0.7776280323450134,0.8274932614555256,0.9366576819407008,0.9110512129380054,0.9137466307277629
174.0,0.9850948509485095,0.7750677506775068,0.8292682926829268,0.9390243902439024,0.9119241192411924,0.9146341463414634
175.0,0.9843971631205674,0.7702127659574468,0.8212765957446808,0.9361702127659575,0.9078014184397163,0.9106382978723404
176.0,0.9834834834834835,0.7642642642642643,0.8273273273273273,0.9324324324324325,0.9024024024024024,0.9084084084084084
177.0,0.9838187702265372,0.7621359223300971,0.8220064724919094,0.9336569579288025,0.901294498381877,0.9093851132686084
178.0,0.9798136645962733,0.7857142857142857,0.812111801242236,0.9347826086956522,0.8866459627329193,0.8944099378881988
179.0,0.978369384359401,0.778702163061564,0.8069883527454242,0.9334442595673876,0.8818635607321131,0.8901830282861897
180.0,0.9769094138543517,0.7761989342806395,0.8046181172291297,0.9289520426287744,0.8738898756660746,0.8845470692717584
181.0,0.9722772277227723,0.7960396039603961,0.7881188118811882,0.9227722772277228,0.8613861386138614,0.8732673267326733
182.0,0.968503937007874,0.8031496062992126,0.7755905511811023,0.9271653543307087,0.8503937007874016,0.8661417322834646
183.0,0.9650655021834061,0.8013100436681223,0.7751091703056768,0.9344978165938864,0.8471615720524017,0.8668122270742358
184.0,0.9650655021834061,0.8013100436681223,0.7751091703056768,0.9344978165938864,0.8471615720524017,0.8668122270742358
185.0,0.9593908629441624,0.8045685279187818,0.7411167512690355,0.9263959390862944,0.8197969543147208,0.8426395939086294
186.0,0.9572192513368984,0.8021390374331551,0.7352941176470589,0.9278074866310161,0.8155080213903744,0.839572192513369
187.0,0.9596273291925466,0.7950310559006211,0.7204968944099379,0.9472049689440993,0.8167701863354038,0.8478260869565217
188.0,0.9656652360515021,0.7939914163090128,0.721030042918455,0.9527896995708155,0.8154506437768241,0.8326180257510729
189.0,0.9656652360515021,0.7939914163090128,0.721030042918455,0.9527896995708155,0.8154506437768241,0.8326180257510729
190.0,0.9661654135338346,0.8045112781954887,0.7218045112781954,0.9548872180451128,0.8082706766917294,0.8233082706766918
191.0,0.9661654135338346,0.8045112781954887,0.7218045112781954,0.9548872180451128,0.8082706766917294,0.8233082706766918
192.0,0.963265306122449,0.8040816326530612,0.726530612244898,0.9551020408163265,0.8081632653061225,0.8163265306122449
193.0,0.963265306122449,0.8040816326530612,0.726530612244898,0.9551020408163265,0.8081632653061225,0.8163265306122449
194.0,0.9642857142857143,0.8055555555555556,0.7301587301587301,0.9563492063492064,0.8095238095238095,0.8174603174603174
195.0,0.9676113360323887,0.805668016194332,0.7165991902834008,0.951417004048583,0.7975708502024291,0.805668016194332
196.0,0.9676113360323887,0.805668016194332,0.7165991902834008,0.951417004048583,0.7975708502024291,0.805668016194332
197.0,0.961352657004831,0.782608695652174,0.6763285024154589,0.9468599033816425,0.7777777777777778,0.7874396135265701
198.0,0.9634703196347032,0.7853881278538812,0.680365296803653,0.9452054794520548,0.771689497716895,0.7808219178082192
199.0,0.9668874172185431,0.7947019867549668,0.6622516556291391,0.9337748344370861,0.7483443708609272,0.7615894039735099
200.0,0.9668874172185431,0.7947019867549668,0.6622516556291391,0.9337748344370861,0.7483443708609272,0.7615894039735099
201.0,0.9664429530201343,0.7919463087248322,0.6577181208053692,0.9328859060402684,0.7449664429530202,0.7583892617449665
202.0,0.972027972027972,0.8321678321678322,0.6993006993006993,0.9440559440559441,0.7552447552447552,0.7692307692307693
203.0,0.983739837398374,0.8373983739837398,0.7235772357723578,0.943089430894309,0.7886178861788617,0.7886178861788617
204.0,0.9821428571428571,0.8214285714285714,0.6964285714285714,0.9375,0.7678571428571429,0.7678571428571429
205.0,0.9821428571428571,0.8214285714285714,0.6964285714285714,0.9375,0.7678571428571429,0.7678571428571429
206.0,0.9489795918367347,0.8061224489795918,0.6836734693877551,0.9285714285714286,0.7551020408163265,0.7551020408163265
207.0,0.9489795918367347,0.8061224489795918,0.6836734693877551,0.9285714285714286,0.7551020408163265,0.7551020408163265
208.0,0.9489795918367347,0.8061224489795918,0.6836734693877551,0.9285714285714286,0.7551020408163265,0.7551020408163265
209.0,0.9540229885057471,0.8390804597701149,0.7126436781609196,0.9425287356321839,0.7701149425287356,0.7701149425287356
210.0,0.9560439560439561,0.8351648351648352,0.7142857142857143,0.945054945054945,0.7692307692307693,0.7692307692307693
211.0,0.9333333333333333,0.8,0.6666666666666666,0.9111111111111111,0.7333333333333333,0.7333333333333333
212.0,0.9333333333333333,0.8,0.6666666666666666,0.9111111111111111,0.7333333333333333,0.7333333333333333
213.0,0.9302325581395349,0.7906976744186046,0.6511627906976745,0.9069767441860465,0.7209302325581395,0.7209302325581395
214.0,0.9361702127659575,0.8085106382978723,0.6808510638297872,0.9148936170212766,0.7446808510638298,0.7446808510638298
215.0,0.925,0.8,0.65,0.9,0.725,0.725
216.0,0.9142857142857143,0.8285714285714286,0.7142857142857143,0.9142857142857143,0.7714285714285715,0.7714285714285715
217.0,0.9142857142857143,0.8285714285714286,0.7142857142857143,0.9142857142857143,0.7714285714285715,0.7714285714285715
218.0,0.8974358974358975,0.8205128205128205,0.717948717948718,0.8974358974358975,0.7948717948717948,0.7948717948717948
219.0,0.8518518518518519,0.8148148148148148,0.7037037037037037,0.8888888888888888,0.8518518518518519,0.8518518518518519
220.0,0.8518518518518519,0.8148148148148148,0.7037037037037037,0.8888888888888888,0.8518518518518519,0.8518518518518519
221.0,0.8518518518518519,0.8148148148148148,0.7037037037037037,0.8888888888888888,0.8518518518518519,0.8518518518518519
222.0,0.8787878787878788,0.7575757575757576,0.6666666666666666,0.8181818181818182,0.7878787878787878,0.8181818181818182
223.0,0.8620689655172413,0.7241379310344828,0.6206896551724138,0.8275862068965517,0.7586206896551724,0.7931034482758621
224.0,0.8620689655172413,0.7241379310344828,0.6206896551724138,0.8275862068965517,0.7586206896551724,0.7931034482758621
225.0,0.8620689655172413,0.7241379310344828,0.6206896551724138,0.8275862068965517,0.7586206896551724,0.7931034482758621
226.0,0.8620689655172413,0.7241379310344828,0.6206896551724138,0.8275862068965517,0.7586206896551724,0.7931034482758621
227.0,0.9444444444444444,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.8333333333333334
228.0,0.9444444444444444,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.8333333333333334
229.0,0.9444444444444444,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.8333333333333334
230.0,0.9444444444444444,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.8333333333333334
231.0,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.8571428571428571
232.0,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.8571428571428571
233.0,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.8571428571428571
234.0,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7857142857142857,0.8571428571428571
235.0,0.9,0.6,0.6,0.6,0.7,0.8
236.0,0.9,0.6,0.6,0.6,0.7,0.8
237.0,0.9,0.6,0.6,0.6,0.7,0.8
238.0,0.9,0.6,0.6,0.6,0.7,0.8
239.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666
240.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666
241.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666
242.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666666
243.0,1.0,1.0,1.0,1.0,1.0,1.0
244.0,1.0,1.0,1.0,1.0,1.0,1.0
245.0,1.0,1.0,1.0,1.0,1.0,1.0
246.0,1.0,1.0,1.0,1.0,1.0,1.0
247.0,1.0,1.0,1.0,1.0,1.0,1.0
248.0,1.0,1.0,1.0,1.0,1.0,1.0
249.0,1.0,1.0,1.0,1.0,1.0,1.0
250.0,1.0,1.0,1.0,1.0,1.0,1.0
251.0,1.0,1.0,1.0,1.0,1.0,1.0
252.0,1.0,1.0,1.0,1.0,1.0,1.0
253.0,1.0,1.0,1.0,1.0,1.0,1.0
254.0,1.0,1.0,1.0,1.0,1.0,1.0
255.0,1.0,1.0,1.0,1.0,1.0,1.0
256.0,1.0,1.0,1.0,1.0,1.0,1.0
257.0,1.0,1.0,1.0,1.0,1.0,1.0
258.0,1.0,1.0,1.0,1.0,1.0,1.0
259.0,1.0,1.0,1.0,1.0,1.0,1.0
260.0,1.0,1.0,1.0,1.0,1.0,1.0
261.0,1.0,1.0,1.0,1.0,1.0,1.0
262.0,1.0,1.0,1.0,1.0,1.0,1.0
263.0,1.0,1.0,1.0,1.0,1.0,1.0
264.0,1.0,1.0,1.0,1.0,1.0,1.0
265.0,1.0,1.0,1.0,1.0,1.0,1.0
266.0,1.0,1.0,1.0,1.0,1.0,1.0
267.0,1.0,1.0,1.0,1.0,1.0,1.0
268.0,1.0,1.0,1.0,1.0,1.0,1.0
269.0,1.0,1.0,1.0,1.0,1.0,1.0
270.0,1.0,1.0,1.0,1.0,1.0,1.0
271.0,1.0,1.0,1.0,1.0,1.0,1.0
272.0,1.0,1.0,1.0,1.0,1.0,1.0
273.0,1.0,1.0,1.0,1.0,1.0,1.0
274.0,1.0,1.0,1.0,1.0,1.0,1.0
275.0,1.0,1.0,1.0,1.0,1.0,1.0
276.0,1.0,1.0,1.0,1.0,1.0,1.0
277.0,1.0,1.0,1.0,1.0,1.0,1.0
278.0,1.0,1.0,1.0,1.0,1.0,1.0
279.0,1.0,1.0,1.0,1.0,1.0,1.0
280.0,1.0,1.0,1.0,1.0,1.0,1.0
281.0,1.0,1.0,1.0,1.0,1.0,1.0
282.0,1.0,1.0,1.0,1.0,1.0,1.0
283.0,1.0,1.0,1.0,1.0,1.0,1.0
284.0,1.0,1.0,1.0,1.0,1.0,1.0
285.0,1.0,1.0,1.0,1.0,1.0,1.0
286.0,1.0,1.0,1.0,1.0,1.0,1.0
287.0,1.0,1.0,1.0,1.0,1.0,1.0
288.0,1.0,1.0,1.0,1.0,1.0,1.0
289.0,1.0,1.0,1.0,1.0,1.0,1.0
290.0,1.0,1.0,1.0,1.0,1.0,1.0
291.0,1.0,1.0,1.0,1.0,1.0,1.0
292.0,1.0,1.0,1.0,1.0,1.0,1.0
