Item,Reference,Estimate
metal.00057.jams,64.0,128
metal.00058.jams,73.0,147
metal.00068.jams,82.0,164
metal.00069.jams,82.0,160
metal.00073.jams,72.0,146
metal.00077.jams,75.0,150
metal.00078.jams,100.0,199
metal.00080.jams,82.0,164
metal.00083.jams,60.0,118
metal.00084.jams,75.0,149
metal.00086.jams,62.0,123
metal.00087.jams,95.0,190
metal.00089.jams,38.0,76
metal.00093.jams,85.0,172
metal.00094.jams,80.0,159
pop.00000.jams,67.0,133
pop.00012.jams,100.0,50
pop.00017.jams,55.0,110
pop.00032.jams,100.0,95
pop.00050.jams,70.0,140
pop.00053.jams,64.0,58
pop.00056.jams,89.0,178
pop.00059.jams,89.0,178
pop.00065.jams,58.0,115
pop.00068.jams,64.0,128
pop.00070.jams,63.0,125
pop.00073.jams,64.0,128
pop.00079.jams,56.0,113
pop.00081.jams,73.0,146
pop.00083.jams,62.0,124
pop.00086.jams,66.0,132
reggae.00006.jams,75.0,150
reggae.00010.jams,57.0,114
reggae.00014.jams,65.0,130
reggae.00020.jams,64.0,128
reggae.00025.jams,60.0,121
reggae.00027.jams,68.0,135
reggae.00029.jams,76.0,150
reggae.00030.jams,76.0,152
reggae.00032.jams,75.0,150
reggae.00033.jams,88.0,175
reggae.00037.jams,77.0,152
reggae.00040.jams,93.0,116
reggae.00042.jams,60.0,120
reggae.00044.jams,88.0,175
reggae.00045.jams,81.0,163
reggae.00058.jams,62.0,123
reggae.00060.jams,57.0,114
reggae.00070.jams,86.0,177
reggae.00086.jams,68.0,161
reggae.00094.jams,64.0,127
reggae.00095.jams,62.0,124
reggae.00096.jams,89.0,179
reggae.00098.jams,60.0,121
reggae.00099.jams,60.0,118
rock.00006.jams,57.0,116
rock.00024.jams,148.0,74
rock.00027.jams,75.0,150
rock.00028.jams,70.0,138
rock.00034.jams,70.0,138
rock.00036.jams,68.0,135
rock.00038.jams,67.0,133
rock.00039.jams,72.0,146
rock.00048.jams,66.0,132
rock.00052.jams,49.0,97
rock.00055.jams,65.0,130
rock.00056.jams,70.0,138
rock.00060.jams,88.0,174
rock.00062.jams,63.0,125
rock.00064.jams,153.0,76
rock.00065.jams,62.0,124
rock.00069.jams,85.0,170
rock.00074.jams,56.0,112
rock.00076.jams,48.0,96
rock.00079.jams,62.0,125
rock.00080.jams,59.0,118
rock.00084.jams,65.0,129
rock.00085.jams,98.0,49
rock.00087.jams,66.0,132
rock.00090.jams,61.0,122
rock.00092.jams,65.0,132
rock.00095.jams,52.0,103
rock.00096.jams,58.0,116
rock.00097.jams,64.0,127
rock.00098.jams,55.0,111
