T (BPM),alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
142.0,0.6538461538461539,0.8076923076923077,0.9615384615384616,0.8076923076923077,0.8846153846153846,0.7307692307692307,0.9615384615384616,0.8461538461538461,0.8461538461538461,0.9615384615384616,0.9615384615384616,0.8461538461538461,0.8461538461538461,0.5384615384615384,0.7692307692307693,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,0.5,0.6538461538461539,0.5769230769230769,0.8076923076923077,0.9230769230769231
143.0,0.6956521739130435,0.8695652173913043,0.9565217391304348,0.8260869565217391,0.8695652173913043,0.8260869565217391,0.9565217391304348,0.8695652173913043,0.8695652173913043,1.0,1.0,0.9130434782608695,0.9130434782608695,0.6086956521739131,0.8260869565217391,1.0,1.0,1.0,1.0,1.0,1.0,0.5652173913043478,0.6521739130434783,0.6521739130434783,0.8260869565217391,1.0
144.0,0.6666666666666666,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.8095238095238095,0.9523809523809523,0.8571428571428571,0.8571428571428571,1.0,1.0,0.9047619047619048,0.9047619047619048,0.5714285714285714,0.8095238095238095,1.0,1.0,1.0,1.0,1.0,1.0,0.5238095238095238,0.6190476190476191,0.6190476190476191,0.8095238095238095,1.0
145.0,0.6842105263157895,0.8947368421052632,1.0,0.8421052631578947,0.8421052631578947,0.7894736842105263,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.0,1.0,0.9473684210526315,0.8947368421052632,0.631578947368421,0.8947368421052632,1.0,1.0,1.0,1.0,1.0,1.0,0.47368421052631576,0.631578947368421,0.5263157894736842,0.7894736842105263,1.0
146.0,0.75,0.9375,1.0,0.875,0.875,0.8125,0.9375,0.9375,0.9375,1.0,1.0,1.0,0.9375,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.625,0.5,0.8125,1.0
147.0,0.7692307692307693,0.9230769230769231,1.0,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.9230769230769231,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38461538461538464,0.6153846153846154,0.46153846153846156,0.7692307692307693,1.0
148.0,0.7857142857142857,0.9285714285714286,1.0,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.6428571428571429,0.5,0.7857142857142857,1.0
149.0,0.7857142857142857,0.9285714285714286,1.0,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.6428571428571429,0.5,0.7857142857142857,1.0
150.0,0.7857142857142857,0.9285714285714286,1.0,0.7857142857142857,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,0.9285714285714286,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.6428571428571429,0.5,0.7857142857142857,1.0
151.0,0.7692307692307693,0.9230769230769231,1.0,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.9230769230769231,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.6923076923076923,0.6153846153846154,0.7692307692307693,1.0
152.0,0.7692307692307693,1.0,1.0,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.9230769230769231,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5384615384615384,0.6153846153846154,0.6153846153846154,0.7692307692307693,1.0
153.0,0.8461538461538461,1.0,1.0,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,0.5384615384615384,0.6153846153846154,0.5384615384615384,0.8461538461538461,1.0
154.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.9166666666666666,1.0
155.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.75,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.9166666666666666,1.0
156.0,0.8461538461538461,1.0,1.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9230769230769231,1.0,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,0.6153846153846154,0.6923076923076923,0.6153846153846154,0.9230769230769231,1.0
157.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.9166666666666666,1.0
158.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.9166666666666666,1.0
159.0,0.9,1.0,1.0,0.8,0.8,0.9,0.8,0.9,1.0,0.9,0.9,1.0,0.9,0.8,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.5,0.6,0.5,1.0,1.0
160.0,0.9,1.0,1.0,0.8,0.8,0.9,0.8,0.9,1.0,0.9,0.9,1.0,0.9,0.8,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.5,0.6,0.5,1.0,1.0
161.0,0.875,1.0,1.0,0.75,0.75,0.875,0.75,0.875,1.0,0.875,0.875,1.0,0.875,1.0,0.875,0.875,0.875,1.0,1.0,1.0,1.0,0.5,0.625,0.5,1.0,1.0
162.0,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,0.5714285714285714,0.7142857142857143,0.5714285714285714,1.0,1.0
163.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,1.0
164.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,1.0
165.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,1.0
166.0,1.0,1.0,1.0,0.6,0.6,0.8,0.8,1.0,1.0,0.8,0.8,1.0,0.8,1.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.6,0.6,0.6,1.0,1.0
167.0,1.0,1.0,1.0,0.6,0.6,0.8,0.8,1.0,1.0,0.8,0.8,1.0,0.8,1.0,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.6,0.6,0.6,1.0,1.0
168.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0
169.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0
170.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0
171.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0
172.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0
173.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0
174.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
193.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
202.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
209.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
220.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
221.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
222.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
223.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
224.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
225.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
226.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
227.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
228.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
229.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
230.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
231.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
232.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
233.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0
234.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0
235.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0
236.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0
237.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0
238.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0
239.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
240.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
241.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
242.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
243.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
244.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
245.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
246.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
247.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
248.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
249.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
250.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
251.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
252.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
