T (BPM),alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
63.0,0.14385890302900095,0.12879444226315548,0.029492551146914025,0.06004193761525542,0.14860110542508675,0.10498242325724982,0.1279611272951542,0.07676546054059204,0.047916807206180675,0.05534674086355225,0.05749023852550314,0.1039383248902293,0.07816332230322477,0.10260558963781001,0.12765108361011063,0.06129740104929753,0.05867842056868809,0.031168052533458085,0.04960118801180837,0.03806944987330968,0.05994076540341505,0.25551626452892773,0.14637285850936874,0.13645793647597354,0.10078190512509927,0.0964722336926285
64.0,0.1337600934800614,0.12272865357421708,0.029035092582628416,0.056761782439167,0.14162175398665705,0.10042766231235264,0.11924638908904607,0.07201607693437072,0.04513183435737387,0.05508594556442473,0.05774947386557053,0.10080601637227846,0.07584522852230362,0.09400232384245968,0.1247254256959721,0.058879479879805345,0.056204109018958906,0.028215300496432325,0.046687780087235266,0.03485823729091859,0.05729508763818591,0.23731270302277604,0.13962714376022825,0.12252642620828774,0.09344538427769823,0.09204088360974888
65.0,0.12431992959676233,0.11464247960247556,0.02714324185894497,0.05641075468788584,0.13805039519218706,0.0927449793518593,0.10980257504505586,0.06458695841201992,0.042734284247409056,0.05476489896596022,0.055875550750717054,0.10294777332155769,0.07311020906305653,0.10616131230248743,0.11552249036889047,0.05535793400635911,0.05281417006234565,0.02643127741419911,0.044027290605561126,0.03316058085253645,0.05429585236084814,0.22702126098355654,0.1402929901438502,0.11621549573135191,0.08885342790114203,0.08689941666952306
66.0,0.1251227201088386,0.11473846267085613,0.02913385939922598,0.05951645909760598,0.13363582311325342,0.08197966480803412,0.10089621834531419,0.059909382466487714,0.04099407406199838,0.05627374660175249,0.058930102234434935,0.10177018292978586,0.06865070863315577,0.10597233812955453,0.10455996585286173,0.05417820740628434,0.051636891526600844,0.02377272150458115,0.04160422466253688,0.029974564181987285,0.05027904047160032,0.20969497134499895,0.1419366630194275,0.11277579460554922,0.07788535023355493,0.08933441400919097
67.0,0.11378722343512286,0.1062755427274201,0.029171301939866875,0.05750618314713215,0.13292578893791723,0.08219625353750477,0.0950154869881656,0.05187032678823232,0.04036991314097712,0.0533430204812653,0.057065206219666306,0.09893300918642312,0.05674564137274233,0.10436887598361937,0.10107659301120095,0.052093446107433494,0.04660246869980256,0.024008741126810656,0.03850735429025806,0.03032346764424244,0.04845607566555475,0.18868484339315283,0.14435296497920505,0.10806978720706883,0.06992552059012118,0.084233182464095
68.0,0.11052997565033738,0.10182993548775068,0.02968990506204718,0.061147057682349,0.1311708042899351,0.08026663329063279,0.08817655599602278,0.05215312900507341,0.043806213964846824,0.057018122441608594,0.057374150004168026,0.09859516516570394,0.05686695019748199,0.09841922695798595,0.0980926126823036,0.0522639255073472,0.046781118090039264,0.02418739101397478,0.03867031342915435,0.03029276486512255,0.04850247728987305,0.1844542142122699,0.1465403340027809,0.1110155232646878,0.07013631512151709,0.08466089871101369
69.0,0.10028998960867436,0.0976008517515563,0.030615174303765005,0.07568956431929452,0.12979195856511394,0.07561928047612819,0.08537967968064263,0.051030986438930614,0.04277685487341028,0.053256252782130115,0.056096878765333126,0.10000825712914188,0.05526753832606508,0.10672174694543954,0.0891343979750962,0.04793383801328272,0.04260944237697593,0.02142237643881014,0.03516060552195744,0.033139914782244186,0.05026009557431087,0.166373277535781,0.1471627914389222,0.11235237170057326,0.06892471551860761,0.07927079699742251
70.0,0.09822891242215226,0.09421208267917822,0.031096755631841073,0.07808595538461693,0.12653862423361084,0.07002629784902976,0.07627285019814588,0.05042008347145879,0.04277342873347354,0.056345916131098336,0.05931314434985723,0.10219513562926182,0.052457089257783425,0.10096081637674553,0.08148313936243869,0.04495156553160033,0.04242910008275348,0.021242034330863625,0.03183827546081163,0.03312310769933353,0.04645227771810248,0.15399312563628687,0.14417928713219497,0.11566561549196579,0.0652631652773531,0.07688154833565712
71.0,0.10163239367596386,0.09827024107177627,0.03140886768191716,0.0782277536904278,0.1248191262050579,0.06665572550721457,0.07296234199371794,0.04819962758484851,0.042966225343524594,0.05681705610677549,0.06059018005287213,0.10114166436148826,0.05039076995961361,0.09932293939130798,0.07470762928334063,0.041376578812604176,0.035982736826814965,0.021405133877823817,0.031982856600163666,0.032953175270128886,0.042778353427906195,0.14290338716963139,0.14273075225156207,0.11373002489447814,0.0699726151604936,0.06773261458660651
72.0,0.10552157713550127,0.10028702902526344,0.03150043847719734,0.08205841967851023,0.11962207117538966,0.06291808288200369,0.0651840540437123,0.05350769984369302,0.043272796833657055,0.06446575192021842,0.06613243973252089,0.10795608720986186,0.05290933424484855,0.1017087370956719,0.07468106404578308,0.04182616283956747,0.036439652418609386,0.021750770717176238,0.03270546657170524,0.03322235879809558,0.04368919481197406,0.1332932901431505,0.14138373371051297,0.11279635153178048,0.07389998807768214,0.06864658944390185
73.0,0.10323413511333146,0.10650141003070808,0.03476155722907072,0.08787444865196549,0.11890356327944772,0.06453283118387143,0.0636395731088075,0.053862740330642825,0.04329690298614484,0.06593815274247689,0.06758426803510559,0.09980845143773825,0.049914339086328766,0.09661184260145586,0.06695048437820968,0.04197932037697124,0.03959711928482609,0.021769495811581392,0.03246144657725783,0.03350543499736626,0.04151814347574744,0.12147063766899056,0.14627443806845303,0.11294986932699869,0.07761021645723713,0.0663074836376053
74.0,0.1011119706415036,0.10953639588060529,0.03497958449351718,0.09210296862251824,0.11973507433238487,0.06228459299773084,0.0675482412330009,0.056057274016317146,0.043656778031795476,0.06590663217438905,0.06696159422315179,0.09660143576145314,0.046473046063124565,0.10336043492478783,0.07532671783303337,0.03936645674882536,0.03701256394805107,0.02215393688980485,0.03190397172132178,0.033984816290114114,0.04128246803251877,0.11385817724999384,0.142835983668182,0.11180077421084839,0.08145126433751788,0.06543587424733052
75.0,0.10653455693819221,0.10961043477122767,0.03260354140927257,0.0872745954115467,0.11792801611174585,0.06273678659803326,0.06640456363077173,0.05273319679601871,0.04191798068168273,0.06313524797901834,0.06438727333576856,0.08836125975349118,0.04587473466976538,0.10824238806262117,0.07761075324265977,0.034731523533010435,0.034988942289233084,0.020795627058867543,0.03097006906078518,0.030296549909507704,0.03740946068224379,0.11254760568792035,0.14541081173994433,0.11393131943669499,0.08489092082598215,0.061545642458437806
76.0,0.10269733115636354,0.10319449718276838,0.032535030299359835,0.08922333536378832,0.11657415815413799,0.06371064161447096,0.06392764376845778,0.052670061443463305,0.03845799373999893,0.06336741887917907,0.06420492510669251,0.084210429124066,0.04210756313886586,0.10482810631260119,0.0795109199042394,0.03710969454532188,0.03757363071389572,0.02085659770863059,0.02804191646646659,0.02763661141194263,0.037523850262262286,0.10375660367616468,0.1442869198937918,0.11355249280955595,0.08525893227646561,0.059427423860795574
77.0,0.10021182374299525,0.09848670131162247,0.03225282605494089,0.09129599161074349,0.10968804385575773,0.06066361372056619,0.060377149158298435,0.04913194421537632,0.03747650878302802,0.06291014722104367,0.06231923476921036,0.08074087047763874,0.042844166146149255,0.10553207433745296,0.07395659740254126,0.037064160082842385,0.037447850248516636,0.02007266634627697,0.028614010032315864,0.026443505405308758,0.037375858941749926,0.0945807521050116,0.14874465505426349,0.11618054710926581,0.07532277608672192,0.05492569073733162
78.0,0.10469561957101907,0.09689308318694607,0.03147586316642984,0.09269809251784612,0.1091305739919675,0.06096324134429995,0.06388989371546815,0.049232795057050215,0.03658036684063385,0.06153156997675941,0.06091516824969255,0.08742745398414323,0.042089618262010915,0.10509758032347075,0.07158283999104931,0.03660489706141244,0.03622879255670809,0.019511759559856276,0.02858079324320504,0.02639356062337536,0.03680599470211388,0.09254578355354891,0.1525141251307892,0.11812958084764834,0.07810994399360623,0.05585109852773106
79.0,0.10289760513402038,0.09339508666238817,0.028059572092027005,0.09072567430484409,0.1108390280842313,0.061396855496321005,0.06292861193094997,0.05287231092337642,0.03293545815055697,0.060176158867075634,0.06152167055928319,0.08440547236163598,0.03919970036304046,0.10495606944102728,0.0759497235768013,0.03286190755749866,0.0327387815306619,0.019565171876157597,0.02835641429819101,0.025844921513449838,0.03607112880595282,0.09065242760981065,0.1555297753344201,0.11978325965829605,0.079193559616495,0.05238458855605819
80.0,0.10879490843351032,0.09265599258507828,0.028167631660744444,0.08983871413167287,0.10176975752352886,0.059219937734902424,0.060224281182678675,0.05009445974486511,0.0306162508723416,0.057090235287361873,0.05761428782267231,0.08489244523417673,0.03955739809584072,0.10101179509955967,0.0709916434338789,0.03291077031083723,0.032438727921178294,0.01906849722705451,0.025634029913448007,0.023901781385335642,0.033536058676882655,0.09161869617851075,0.16400772908760855,0.1253283454339439,0.07388357761795258,0.05653861648487315
81.0,0.11220591854532458,0.0909497531204101,0.02711035838553544,0.09219512283913613,0.10340801633012765,0.05829177360344064,0.06091437939608602,0.04916867996708514,0.03308761332364458,0.05605032542407094,0.05711220325171765,0.08306612963312766,0.03927922880902304,0.10286140483122556,0.07536147741518408,0.0319255310070839,0.03088776467216383,0.017616572723922447,0.02541190469907697,0.021618499359918834,0.029567914348515256,0.08928514471718664,0.16092207018474214,0.12304756657255422,0.07565439663860239,0.05652042552569717
82.0,0.10585861893387954,0.08964688538578189,0.02119216403761355,0.08898004742322553,0.1019791147422218,0.05744914683997737,0.05875459036040732,0.0419987740897135,0.030172163480311095,0.04818992506735082,0.051603814254696664,0.08085419657790223,0.033512159670548464,0.1027249449682135,0.07138536734945024,0.025917417526412113,0.024940195947101996,0.011469437202646463,0.01972044567752329,0.021568935693628725,0.02363445647719955,0.08756347975875084,0.1586028468892165,0.12462553828244657,0.06792547026247733,0.04780389030213069
83.0,0.10550275196218886,0.08995393406346228,0.021096932388536688,0.08339919830773809,0.10579878246792715,0.055814931849764306,0.056663149043433454,0.03761575022614335,0.026002967948892765,0.041523735421222494,0.04487775401486482,0.07440570296098634,0.030119172317736698,0.09885953155277445,0.066673867691987,0.022495479001258218,0.021495907507164045,0.010819034994804381,0.016840097096958346,0.018861114385463625,0.01814297625597916,0.08741696387054931,0.16393833527584495,0.12023087551430851,0.06545289879737763,0.03943994103305777
84.0,0.11163968094079343,0.09209189934145982,0.02101631280540917,0.0821018814778295,0.10509133518460878,0.055066573787097055,0.05560987675623146,0.037533526169267396,0.026082589373722154,0.04125122173457099,0.04434503322848379,0.07544068656572633,0.029839205975434536,0.10330765323961749,0.068485673705368,0.022337560302035157,0.021360642712806632,0.010845540996088776,0.01672310579755883,0.018754228078574343,0.01807396227306085,0.0873040804749339,0.16771041165652098,0.11811881797954196,0.06805517834954979,0.03900072403496607
85.0,0.11088513892290708,0.09407005675135288,0.021130327274004455,0.08096052939394319,0.10611106578069873,0.0667746747263596,0.05699007756898739,0.040014806228887916,0.026018291469519953,0.044380990462129254,0.04532694654446493,0.07494412289136987,0.02784913159366179,0.10208738230947359,0.07404322962289009,0.022692223233417016,0.02300796614200256,0.012331092888755989,0.016858814205352287,0.01899745735888406,0.01834820082987803,0.08517913714083276,0.16762403800611828,0.12103023816127627,0.06906583676023703,0.0391586427686394
86.0,0.11065536834516215,0.09511717006134203,0.017516403606965113,0.08533817826335018,0.1080592158330976,0.07185685321040794,0.056759058632184854,0.03923155366348938,0.026110217698967698,0.043243487725379455,0.043518556013932265,0.07312570440412862,0.025502720972837054,0.092587359327456,0.07796121338416652,0.01997276679328058,0.02047588758535607,0.012537465920908078,0.016404249869392006,0.018880255772025824,0.01740152506700507,0.09050642387987072,0.16631829976975981,0.11801842733289905,0.07009200367621411,0.03428102026915511
87.0,0.11359404661699783,0.0969405449616045,0.016560185824080705,0.08087251591820266,0.10512192290787319,0.07468654932663421,0.05268632937098316,0.0457788035777528,0.023991587770389428,0.03681666927042844,0.03711736553983975,0.07148038464282322,0.023780765942111,0.09547470251297921,0.07497352631344595,0.019669718201542945,0.02011085326252238,0.012172431452570388,0.014431497331817233,0.018829882279957272,0.016384664111372328,0.0909774371595527,0.17230849244314694,0.11930293226653697,0.07138540970515905,0.03172637048181049
88.0,0.10913634889540436,0.0927510844591597,0.016250137247777345,0.08327573664031263,0.10827563026140617,0.07274168154581688,0.05482238159284629,0.048441768382338435,0.02316709801088395,0.0326721530833858,0.036118681849322584,0.07412453465172904,0.023315871337686044,0.10754858605036322,0.0821933270146028,0.01907348863483418,0.019521924370397053,0.01164700993492468,0.013653062081073794,0.018139929738307723,0.01555722128307653,0.09244383851099282,0.1732810374748694,0.11890422706215058,0.07453545983326293,0.032195278008671974
89.0,0.10845283744127325,0.09395445774310064,0.016141327229919754,0.06688652228630695,0.10251005587032995,0.0696724889662098,0.0545719762044349,0.045528428128072514,0.02273270173741336,0.03284560130832937,0.03584503219194521,0.07112826683085043,0.023193782402115424,0.10512586625473079,0.08535284119576458,0.022282675510321908,0.022709555821312354,0.011514340999116005,0.013681940055845068,0.018109777509076105,0.015385209706130835,0.091321247600974,0.1676421724913823,0.11619788861964339,0.0752815016738261,0.03200901195828331
90.0,0.11229903135260916,0.09857569913400674,0.01512338946236441,0.06392042179438502,0.1011992299514755,0.0756537205861226,0.05522206443392511,0.04825365683907536,0.020875500056217973,0.03315350428390451,0.03374066057688295,0.06731161298235896,0.021700467412583885,0.10975874737790088,0.0891133576765389,0.02023814862704434,0.019677869256950694,0.01126010508487299,0.014153583712032649,0.01531545950184027,0.013982203608516604,0.10019840366895293,0.16917290650024192,0.11094482879143186,0.08005916425149523,0.037707570900106985
91.0,0.12567602852097512,0.10143544634649887,0.017640532758266457,0.06932266902678079,0.10066388068257892,0.0757970026210526,0.05412638672350365,0.056105099296855906,0.020234875666242547,0.028216121601000264,0.02753268642590552,0.06693142618147085,0.03107812593129718,0.10933949465524906,0.09022065796266868,0.021680791108312353,0.018828035847518278,0.01034398983912635,0.013296450915950908,0.017465462119260686,0.016814529729036323,0.10465692429209093,0.167744495913447,0.10883423025122513,0.08682337975059674,0.03958811312313272
92.0,0.12753133419523305,0.09510605846674432,0.01845437766141671,0.06413312147745476,0.09449402978035285,0.07702899995730181,0.056028175078592785,0.06747482108265886,0.021642335546696048,0.026547574143296126,0.025056100507362067,0.06980032911979618,0.032433996977925185,0.10591092828224906,0.0909775099830213,0.021578464658158183,0.021045229114647904,0.012568753537363656,0.013733076354645563,0.017935547160676378,0.0202391896794733,0.11201537773287183,0.16638150425755213,0.11429246979228572,0.09762665369880548,0.04291365159035676
93.0,0.12876644970280365,0.08830918283041078,0.018655796803925102,0.06385286644198586,0.09049117585901104,0.07589598671380482,0.053105487444146005,0.06313465375244726,0.02192244326699243,0.02262726595792866,0.02269491978737198,0.06426299293023176,0.03211086187063979,0.10526379948941866,0.09504472388134882,0.02193255321907372,0.02136312759937376,0.012821448363802711,0.013292526954147467,0.01785510067611062,0.019723205392590634,0.1204242593195942,0.16847671004307363,0.11937005680539625,0.09538922977824278,0.0461223466491048
94.0,0.13187493530783148,0.07791903077190289,0.015778572731658298,0.056448335904913334,0.09126200539261974,0.07814038363881853,0.05121371636030724,0.061350518901291805,0.019315944107853127,0.01890024977076325,0.020047694970133267,0.06857100302573917,0.03392950128905866,0.10315733499436062,0.09571224890098741,0.019078502034283906,0.019803513743953935,0.014057513662172644,0.01124097718024117,0.01859674945127942,0.02000059298521701,0.1278540620998237,0.16372975230842673,0.11760493346240664,0.08857743199532157,0.04640435120495265
95.0,0.13577743086200525,0.07630330317716379,0.01878998265105636,0.05685850224618683,0.0939236731072422,0.07931873495852859,0.05309183620673258,0.06861912489821191,0.019295159753977695,0.019047815839523037,0.02034784793366418,0.07265352178376651,0.03767610556214372,0.09869585914137476,0.0951877009509942,0.019165454797408655,0.01988170752740492,0.014046622039808738,0.011373622138885727,0.01909482842331364,0.02016068686660654,0.13207757986995086,0.1655250998430251,0.12202398180505289,0.08448677227350905,0.0502502899691836
96.0,0.13932411891403898,0.07685939630133198,0.01909199892896054,0.05362384693428687,0.0900729886840251,0.07515980600380401,0.05292395536727059,0.07010199224332844,0.019295926680221044,0.019756410650717104,0.01990037885408547,0.07287201069251646,0.03607877027108817,0.09146162623490631,0.09282111873588901,0.016872691082323556,0.017659303278835747,0.014103891103099531,0.011240046263983642,0.0190806723199201,0.020021698702931343,0.1271675411238656,0.16259758123991971,0.11764849536642112,0.08012100244426232,0.05047534905869568
97.0,0.13896039179494749,0.08117400675307435,0.01849041022234658,0.053162100186769784,0.09139027670640011,0.08069337948471872,0.05500615582840924,0.06632734414915219,0.019099543576720786,0.019592242093701726,0.01951835470679681,0.07412050919586903,0.036774244702707425,0.09273789783994674,0.09063186786466317,0.016712553839586426,0.018563107583117133,0.01521995882085771,0.012380639330312545,0.01922341473832951,0.025335715308400158,0.12562929894535646,0.16592156981921677,0.12167196993830108,0.08760630927208071,0.05635981945923989
98.0,0.14849679790671125,0.08890361446497179,0.01860453649164225,0.05294513868363534,0.09359708463027637,0.08654461356682767,0.05815533247380842,0.06725615112374095,0.019257844134719045,0.01980950383499744,0.01983835595911593,0.06860804737086323,0.039425219894640366,0.0972597696198772,0.09076740660785457,0.01688091877204978,0.018728605994872017,0.015334803463487449,0.012541038582981499,0.0193571675932148,0.02580708437765387,0.12671499015459636,0.16056042481347194,0.12303222899826335,0.0860288606961061,0.05894123533790631
99.0,0.15169903639055557,0.0897224830961265,0.018784680033560226,0.05609919911955512,0.09165235954728387,0.08897120834661683,0.054997369694963355,0.06833903254895796,0.019583489726403024,0.019611520842750113,0.01962504626104325,0.06663434650357163,0.03921359160429672,0.09979719282387581,0.08928804589396919,0.016275283824176808,0.019285546956089823,0.015730134780353604,0.011973922625022518,0.019387819332494838,0.02608218327684126,0.1288235609919182,0.1586393396655922,0.11916456338316442,0.08887085464738499,0.05855332108443804
100.0,0.15172637704155836,0.09251267936157714,0.019078389354379423,0.056902400325537554,0.09036088576168487,0.0883554635944829,0.05431388881625874,0.06502590719412461,0.0195647273021375,0.019608361841107196,0.01736453229245371,0.06125167828084974,0.04024198975464771,0.1026510775816387,0.09498227400440352,0.01657990171479648,0.01940951108599233,0.015737528019248364,0.011718521479136929,0.01950653423522687,0.02641739950617771,0.12907793920347374,0.15623612374285625,0.11678407031137884,0.08595272147491527,0.05408272335238222
101.0,0.15241895682814316,0.0911678588873729,0.018698412894774714,0.05689381761713258,0.08746272086250242,0.08842718300798363,0.05378250911941106,0.07402727029578662,0.019310895562075783,0.019426316336750384,0.016415234216711275,0.06034727834303644,0.03983982861269565,0.10865292240241199,0.10206343327505861,0.01637035018100369,0.019471499295375384,0.015799516228631422,0.01194884268585902,0.01958300019742777,0.0266477031817167,0.12871334023104092,0.15172570120419077,0.11234544352560853,0.0857338554028143,0.05266114349341491
102.0,0.14842964772618983,0.08809894555471852,0.018972505057510518,0.054184606393490674,0.08458249115344954,0.08975484545483799,0.05154849782223954,0.07278034047849016,0.016056205147938013,0.017657363379126566,0.013240201284895354,0.06131944860189049,0.03767423851332488,0.10735283358694687,0.09918843072444179,0.016504943348250475,0.01960521067471942,0.015872027890196393,0.01157394614751039,0.018491252944707142,0.02705821385454876,0.1279057181533851,0.15492924788838577,0.11208248649795764,0.0840661119843013,0.05145050069757576
103.0,0.15187802294899047,0.0865260046584983,0.019384660038519987,0.05464706255732286,0.08342035206627599,0.08952330397921679,0.05204433527552661,0.07299937086752954,0.016082599850509704,0.017928668315316667,0.013428164378563255,0.06119165033555723,0.03781770997615959,0.11420822499743812,0.10294454731541341,0.016864118157372838,0.022512292430219676,0.01794229193651448,0.012044663076644145,0.018896807336680074,0.02731983927565893,0.1271547317283425,0.15794293675752677,0.11371491675811143,0.08708068613696983,0.0515662860365824
104.0,0.14810396575360285,0.08659280564362053,0.0198532085548514,0.05678992797756088,0.07890466932596042,0.09274134802823959,0.05327566889852771,0.07586483814018773,0.0162867317076421,0.017598955641886287,0.013427341915576286,0.06236553145408634,0.038853304666445584,0.1123794741177571,0.10289906307873095,0.017062510879443334,0.022709522012932158,0.017898995177453008,0.01187769489920751,0.018756269143822366,0.02764332525404178,0.1291669366244192,0.15745031584375704,0.11816526630417175,0.09009359167104566,0.05327712168068163
105.0,0.15121994635789127,0.09018650613914068,0.019869300503054195,0.057092143982707844,0.08244935476110724,0.09282040066444948,0.0535363008307978,0.0794512718822306,0.016260722005107506,0.0177085253277038,0.013394426326722242,0.059595567700526965,0.03902116521079569,0.11252586597499548,0.10686050599133536,0.017212846208468847,0.022859857341957675,0.018049330506478528,0.011987264585025024,0.018865838829639884,0.027752894939859295,0.1274641013858181,0.15649412041569838,0.11800556583891103,0.08986519346971848,0.053393558369386585
106.0,0.1563188970290889,0.09216304312182438,0.020258259540566592,0.05846403688498234,0.08524422316518754,0.0846534725987831,0.053842078623459924,0.07766344956369549,0.01677785502704324,0.014779035086459301,0.0131326133507558,0.05883077442160261,0.04254204881660093,0.10922155405400778,0.10615722708315005,0.01739050016742603,0.021751996358602966,0.016811455284327072,0.012023079714719451,0.01920009240002838,0.028087080426530634,0.128235032630065,0.15490797599252057,0.11590502882657655,0.09213356380502544,0.05476920891209012
107.0,0.16192374419707084,0.08290477206745248,0.021382908713921928,0.05833343954815454,0.07504614492609038,0.07810374567444242,0.05548951023620666,0.07914815649306935,0.020725736321397542,0.015054862391975682,0.013708367776562704,0.059304976655616196,0.044601264545504685,0.11297383232921797,0.11662944378809297,0.017811699211369252,0.025732218150380157,0.017317085892000022,0.01286361938827999,0.019817899777725145,0.02995380248140438,0.12084521952723616,0.1442953096922291,0.1204003872140422,0.09482652050952167,0.058869541766432075
108.0,0.16162292866731087,0.08677058031223818,0.02100911303143562,0.05957762776491831,0.07007624093514879,0.07902622423562021,0.05456796197014986,0.07132821892324735,0.020615822179707873,0.015171701856931652,0.013408268370462445,0.05490972450173558,0.04465913215136926,0.10746822210647768,0.11736931976006867,0.017920703835966056,0.025997759988798327,0.0176612738262909,0.013105803781006922,0.019868191168978703,0.029923341166774697,0.11605822769740612,0.14403543105208663,0.11726814461193182,0.10048153857063558,0.05873388364138264
109.0,0.16904159389966655,0.08867217726095852,0.021723331416881597,0.05755213682302819,0.06869335851909504,0.075448958344439,0.05379297863522472,0.07431618518713021,0.017204100300351688,0.01510059199806517,0.0138302961246141,0.05274293026119302,0.046357124827193924,0.09877037246823356,0.11674734300591438,0.014339133756509468,0.0227723750855458,0.018096233212528175,0.013355666780103798,0.020686790823647973,0.031116953194057276,0.11635377601095288,0.14546091012976542,0.11793722048371319,0.10370796852475762,0.05965723936109715
110.0,0.16967566194759517,0.08813990813965193,0.02142607503650969,0.0581730767442242,0.08096031969962356,0.07674899756396829,0.05675015555123428,0.07612642035170315,0.017389533692183788,0.014733911205825094,0.013695001082540275,0.05667643320143267,0.049820256158956945,0.1029349197943948,0.11263213112862748,0.01440384360196641,0.022760053731718563,0.018129311294361305,0.013433488846979738,0.020766048250633787,0.031022335587011333,0.1166661540477712,0.1479958137394887,0.12275846135088048,0.10329740324422684,0.06597766467135854
111.0,0.1612988441942338,0.07479463122093766,0.021571546080450584,0.05174988717396209,0.07570756785686894,0.065624793291294,0.055098311270447634,0.07127807961026279,0.016487971384246545,0.013149038109345623,0.011890932410114281,0.05514574570606175,0.04783767012861664,0.09511116059738099,0.10430758387276776,0.013189538723487979,0.02395828955777287,0.018773871237504035,0.012554615984439483,0.020919930240455097,0.0314487241961196,0.11175335719647034,0.1477084089932245,0.12711577713661532,0.09492827066293755,0.060799875094897815
112.0,0.1487828687876899,0.07025331617307047,0.01560926762873928,0.04559141910574499,0.08390416184340009,0.06506130193071517,0.049759417510769434,0.05310752822617728,0.013763496424490939,0.010678121039834907,0.009836807219568342,0.0474684902388933,0.033849226668884236,0.0998732026832924,0.11236032970302758,0.00960100716206704,0.021887152665052742,0.01647224918644871,0.011731506238986854,0.01621693717872802,0.023049552378085716,0.10748687537092155,0.15257457951205664,0.12201734292747157,0.07241722900936273,0.056938197801551564
113.0,0.15203686064837774,0.07579751333941975,0.016031522493021602,0.05016594016522782,0.09359291511740371,0.05980374739172306,0.05704260032634373,0.055068216653443816,0.01416002383975891,0.010546804001775037,0.009896822711720918,0.05154089668801307,0.038517977544477035,0.10684221215453447,0.11057083817558867,0.009725273679283906,0.02191729434252395,0.01656763095604634,0.011958707087086549,0.0163759045125165,0.023140391224509515,0.09571680884924597,0.15632281001106568,0.12252084624313209,0.07844433991277741,0.05654636555922944
114.0,0.14757294990443842,0.08310798268018968,0.016022416135118116,0.05158761241412475,0.0957367999230015,0.05633185718496782,0.05851040554381022,0.056321126124446085,0.014017967217190704,0.010415877021504686,0.009502611122506891,0.05266360498473557,0.03940960957765057,0.11720687681621936,0.12097729126268061,0.009385714424614762,0.02203380924055529,0.016483533187605464,0.011718268532002965,0.016301110860886543,0.023319265824579292,0.0959711233561853,0.15383961423294265,0.12044583987480525,0.08456968787879977,0.057931231044217595
115.0,0.1407212863294641,0.08071019137951074,0.01613128380825417,0.05382430079804524,0.09598263451392676,0.04720424852403845,0.0547188304911223,0.0538164859335247,0.01309696840596502,0.009888575605134236,0.008761518040733513,0.047515012945724265,0.037476385406742245,0.1148290031549944,0.11716695518801598,0.008566550245097504,0.0197845549512575,0.013864260494777687,0.01066517483079815,0.009922543858006432,0.018718720753128193,0.08337105188095739,0.15615217501592665,0.1144644683222967,0.08773635200605708,0.050129129053539084
116.0,0.1321482069311587,0.08635997717734142,0.01073624068221871,0.050777246865818186,0.09109278134787513,0.05484621714377241,0.04901854236226842,0.04935230481846354,0.013932365507511688,0.009558745566148514,0.008396708371034513,0.04246584466987446,0.03425695837767504,0.1297948372351249,0.12500756016468767,0.008521523174878788,0.020946351110788814,0.014416614577906666,0.010141789631031746,0.009320786901806264,0.019623906465557117,0.08084294310562097,0.1575507531305197,0.1083439719132206,0.0944707764535675,0.05124327583590342
117.0,0.12780229343353755,0.0832430310247091,0.010456288313495033,0.052310084912416434,0.09080398888678934,0.04445492070414291,0.04883948543655747,0.05177385402973474,0.013646913596366763,0.008541589353858466,0.008233859384828035,0.0433107137160712,0.035470123349756584,0.13605005665289835,0.13099547716770688,0.008140352675503207,0.021256507445312316,0.014318662379125036,0.006929650194535638,0.008989006719354991,0.01262601817405765,0.07872621310503042,0.14462323655117676,0.1076256025499854,0.09792443573396886,0.04721333908597765
118.0,0.11509543394170182,0.07995011002515723,0.01107804572412367,0.045517438657589365,0.08888847662730634,0.04668058119144682,0.03617820356184426,0.05806139642561938,0.014333975223749823,0.008384207178929627,0.007983520385481875,0.03706468668894897,0.0304867524536497,0.126454120841684,0.13599445068061797,0.008317039364246314,0.020073636743193724,0.012547838705295656,0.007442978109543679,0.0074830076946022644,0.007677049922277564,0.07342855299887417,0.14540358154702776,0.10796314190154352,0.08044444344699554,0.03550696742266032
119.0,0.11211989659465879,0.08227338254498458,0.010958414093870219,0.04620548427727642,0.08521023712268544,0.04166952734333337,0.0363021499981946,0.05992009773384975,0.014603644133118977,0.00821183470754267,0.007890362537585,0.03836520201136822,0.031249379098392874,0.1229183739518916,0.14053322500806986,0.008215670470223755,0.020393933592374888,0.012604072465427767,0.00723758005677476,0.007745569368097081,0.007479864915569481,0.07485123481449092,0.14923098262180476,0.11055155082825993,0.0831496054526093,0.036356883047776664
