T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
113.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
127.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
130.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,1.0,1.0,1.0,1.0
131.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133.0,1.0,0.975609756097561,1.0,1.0,0.975609756097561,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134.0,1.0,0.9772727272727273,1.0,1.0,0.9772727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0
135.0,1.0,0.98,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
136.0,1.0,0.98,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0
137.0,1.0,0.9622641509433962,1.0,1.0,0.9811320754716981,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138.0,1.0,0.9423076923076923,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139.0,1.0,0.9454545454545454,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140.0,1.0,0.9552238805970149,1.0,1.0,0.9253731343283582,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141.0,1.0,0.9411764705882353,1.0,1.0,0.9264705882352942,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142.0,1.0,0.9428571428571428,1.0,1.0,0.8857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0
143.0,1.0,0.9436619718309859,1.0,1.0,0.8873239436619719,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144.0,1.0,0.9367088607594937,1.0,1.0,0.8734177215189873,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145.0,1.0,0.9545454545454546,1.0,1.0,0.8909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,0.990909090909091
146.0,1.0,0.9565217391304348,1.0,1.0,0.8521739130434782,1.0,1.0,1.0,1.0,1.0,1.0,0.9826086956521739
147.0,1.0,0.9596774193548387,1.0,1.0,0.8064516129032258,1.0,1.0,1.0,1.0,1.0,1.0,0.9838709677419355
148.0,1.0,0.9609375,1.0,1.0,0.8046875,1.0,1.0,1.0,1.0,1.0,1.0,0.984375
149.0,1.0,0.9513888888888888,1.0,0.9930555555555556,0.7986111111111112,1.0,1.0,1.0,1.0,1.0,1.0,0.9861111111111112
150.0,1.0,0.9520958083832335,1.0,0.9940119760479041,0.7664670658682635,1.0,1.0,1.0,1.0,1.0,1.0,0.9880239520958084
151.0,1.0,0.9512195121951219,1.0,0.9939024390243902,0.7621951219512195,1.0,1.0,1.0,1.0,1.0,1.0,0.9878048780487805
152.0,1.0,0.9515151515151515,1.0,0.9939393939393939,0.7575757575757576,1.0,1.0,1.0,1.0,1.0,1.0,0.9878787878787879
153.0,1.0,0.9578313253012049,1.0,0.9939759036144579,0.7469879518072289,1.0,1.0,1.0,1.0,1.0,1.0,0.9879518072289156
154.0,1.0,0.9583333333333334,1.0,0.9940476190476191,0.7440476190476191,1.0,1.0,1.0,1.0,1.0,1.0,0.9880952380952381
155.0,1.0,0.9590643274853801,1.0,0.9941520467836257,0.7426900584795322,1.0,1.0,1.0,1.0,1.0,1.0,0.9883040935672515
156.0,1.0,0.9595375722543352,1.0,0.9942196531791907,0.7456647398843931,1.0,0.9942196531791907,0.9942196531791907,0.9942196531791907,1.0,1.0,0.9884393063583815
157.0,1.0,0.9655172413793104,1.0,0.9942528735632183,0.7298850574712644,1.0,0.9827586206896551,0.9827586206896551,0.9827586206896551,1.0,1.0,0.9885057471264368
158.0,1.0,0.9707602339181286,1.0,0.9941520467836257,0.7426900584795322,1.0,0.9824561403508771,0.9824561403508771,0.9824561403508771,1.0,1.0,0.9883040935672515
159.0,1.0,0.9702380952380952,1.0,0.9940476190476191,0.7440476190476191,1.0,0.9821428571428571,0.9821428571428571,0.9821428571428571,1.0,1.0,0.9880952380952381
160.0,1.0,0.967741935483871,1.0,0.9935483870967742,0.7161290322580646,1.0,0.9806451612903225,0.9806451612903225,0.9806451612903225,1.0,1.0,0.9870967741935484
161.0,1.0,0.9733333333333334,1.0,0.9933333333333333,0.7,1.0,0.9733333333333334,0.98,0.98,1.0,1.0,0.9866666666666667
162.0,1.0,0.9724137931034482,1.0,0.993103448275862,0.7103448275862069,1.0,0.9724137931034482,0.9793103448275862,0.9793103448275862,1.0,1.0,0.9862068965517241
163.0,1.0,0.9724137931034482,1.0,0.993103448275862,0.7103448275862069,1.0,0.9724137931034482,0.9793103448275862,0.9793103448275862,1.0,1.0,0.9862068965517241
164.0,1.0,0.9781021897810219,1.0,0.9927007299270073,0.708029197080292,1.0,0.9708029197080292,0.9781021897810219,0.9781021897810219,1.0,1.0,0.9854014598540146
165.0,1.0,0.9705882352941176,1.0,0.9901960784313726,0.6274509803921569,1.0,0.9607843137254902,0.9705882352941176,0.9705882352941176,1.0,1.0,0.9901960784313726
166.0,1.0,0.96875,1.0,0.9895833333333334,0.65625,1.0,0.9583333333333334,0.96875,0.96875,1.0,1.0,1.0
167.0,1.0,0.9655172413793104,1.0,0.9885057471264368,0.7011494252873564,1.0,0.9540229885057471,0.9655172413793104,0.9655172413793104,1.0,1.0,1.0
168.0,1.0,0.9625,1.0,0.9875,0.6875,1.0,0.95,0.9625,0.9625,1.0,1.0,1.0
169.0,1.0,0.9841269841269841,1.0,1.0,0.6666666666666666,1.0,0.9365079365079365,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0
170.0,1.0,1.0,1.0,1.0,0.6833333333333333,1.0,0.9333333333333333,0.95,0.95,1.0,1.0,1.0
171.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8857142857142857,0.9142857142857143,0.9142857142857143,1.0,1.0,1.0
172.0,1.0,1.0,1.0,1.0,0.71875,1.0,0.875,0.90625,0.90625,1.0,1.0,1.0
173.0,1.0,1.0,1.0,1.0,0.7407407407407407,1.0,0.8518518518518519,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0
174.0,1.0,1.0,1.0,1.0,0.7272727272727273,1.0,0.8181818181818182,0.8636363636363636,0.8636363636363636,1.0,1.0,1.0
175.0,1.0,1.0,1.0,1.0,0.6153846153846154,1.0,0.6923076923076923,0.7692307692307693,0.7692307692307693,1.0,1.0,1.0
176.0,1.0,1.0,1.0,1.0,0.4444444444444444,1.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0
177.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0
178.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0
179.0,1.0,1.0,1.0,1.0,0.5,1.0,0.75,1.0,1.0,1.0,1.0,1.0
180.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
181.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
193.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
202.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
209.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
221.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
228.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
232.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
235.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
236.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
239.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
243.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
